TimeStamp;2025-07-07 12-02-39;2025-07-07 12-02-57;2025-07-07 12-03-15;2025-07-07 12-02-45;2025-07-07 12-03-03;2025-07-07 12-03-22;2025-07-07 12-03-40;2025-07-07 12-03-58;2025-07-07 12-03-33;2025-07-07 12-03-52;2025-07-07 12-04-10;2025-07-07 12-04-28;2025-07-07 12-04-46;2025-07-07 12-05-05;2025-07-07 12-05-23;2025-07-07 12-05-41;2025-07-07 12-04-16;2025-07-07 12-04-34;2025-07-07 12-04-53;2025-07-07 12-05-11;2025-07-07 12-05-29;2025-07-07 12-05-47;2025-07-07 12-06-06;2025-07-07 12-05-59;2025-07-07 12-06-18;2025-07-07 12-06-36;2025-07-07 12-06-54;2025-07-07 12-07-12;2025-07-07 12-07-31;2025-07-07 12-07-49;2025-07-07 12-08-07;2025-07-07 12-08-25;2025-07-07 12-08-43;2025-07-07 12-09-02;2025-07-07 12-09-20;2025-07-07 12-09-38;2025-07-07 12-09-57;2025-07-07 12-10-15;2025-07-07 12-10-33;2025-07-07 12-10-51;2025-07-07 12-11-10;2025-07-07 12-11-28;2025-07-07 12-11-46;2025-07-07 12-12-04;2025-07-07 12-12-23;2025-07-07 12-12-41;2025-07-07 12-12-59;2025-07-07 12-13-17;2025-07-07 12-13-35;2025-07-07 12-13-53;2025-07-07 12-14-11;2025-07-07 12-14-29;2025-07-07 12-14-48;2025-07-07 12-15-06;2025-07-07 12-15-24;2025-07-07 12-15-42;2025-07-07 12-16-00;2025-07-07 12-16-19;2025-07-07 12-16-37;2025-07-07 12-16-55;2025-07-07 12-17-14;2025-07-07 12-17-32;2025-07-07 12-17-51;2025-07-07 12-18-10;2025-07-07 12-18-28;2025-07-07 12-18-46;2025-07-07 12-19-04;2025-07-07 12-19-22;2025-07-07 12-19-41;2025-07-07 12-19-59;2025-07-07 12-20-17;2025-07-07 12-20-36;2025-07-07 12-20-54;2025-07-07 12-21-12;2025-07-07 12-21-30;2025-07-07 12-21-48
1.010;0.013100;0.025900;0.029600;;;;;7.785800;0.020800;0.044000;0.014300;0.029900;0.008500;0.027100;0.003300;;;;;;;;7.920500;0.015800;0.045200;0.013100;0.058900;0.007000;0.011300;0.033900;0.028700;0.013100;0.019200;0.091300;0.008200;0.029300;0.022600;0.005800;0.025000;0.043000;0.001800;0.005800;0.020100;0.063500;0.000600;0.017400;0.015800;0.062600;0.055300;0.061100;0.000600;0.080900;0.008200;0.032300;0.068400;0.034500;0.000000;0.011900;0.027800;0.028700;0.006100;0.007000;0.017100;0.003300;0.003900;0.015500;0.012200;0.027800;0.057400;0.011000;0.084000;0.033300;0.039400;0.019200;0.107200;0.009700
1.020;0.014900;0.025900;0.022025-07-07 12-02-27;;;;;7.785800;0.039100;0.061700;0.007000;0.029900;0.015500;0.003900;0.003300;;;;;;;;8.859799;0.000300;0.002100;0.022900;0.062900;0.069900;0.006700;0.018000;0.028700;0.013100;0.001200;0.073000;0.022900;0.009700;0.017700;0.002700;0.007900;0.098600;0.008500;0.043400;0.023500;0.063500;0.010700;0.017400;0.004800;0.062600;0.012800;0.003300;0.001800;0.080900;0.007600;0.010600;0.068400;0.034500;0.014900;0.006400;0.092200;0.028700;0.021100;0.007600;0.010300;0.017400;0.006400;0.030200;0.009400;0.038800;0.091000;0.015200;0.018600;0.024400;0.008200;0.028100;0.081800;0.009700
1.030;0.014900;0.048200;2.048100;;;;;8.556399;0.020700;0.077900;0.017700;0.046400;0.015800;0.004500;0.044300;;;;;;;;6.038000;0.012500;0.006700;0.007900;0.062900;0.029900;0.020100;0.018000;0.002100;0.020100;0.001200;0.019500;0.022900;0.010300;0.017700;0.002700;0.007900;0.052500;0.018900;0.020400;0.006700;0.039100;0.053400;0.011000;0.010000;0.028400;0.012800;0.006100;0.021900;0.043600;0.007600;0.010600;0.053100;0.007300;0.037200;0.015900;0.051900;0.044600;0.058600;0.016800;0.059500;0.017400;0.014000;0.030200;0.017100;0.038800;0.091000;0.041800;0.018600;0.063800;0.008200;0.028100;0.040600;0.055000
1.040;0.011000;0.032700;1.899600;;;;;5.855900;0.025300;0.051000;0.029300;0.023800;0.022600;0.004500;0.018000;;;;;;;;6.038000;0.006700;0.032400;0.006100;0.016500;0.041800;0.003000;0.006400;0.002100;0.015800;0.020100;0.019500;0.024400;0.048800;0.002100;0.037200;0.018000;0.036900;0.000900;0.020400;0.006700;0.039100;0.003000;0.011000;0.007300;0.069000;0.022300;0.010600;0.021900;0.060200;0.049800;0.010000;0.053100;0.007300;0.023500;0.015900;0.007300;0.002100;0.058600;0.013700;0.059500;0.011000;0.014000;0.003900;0.031700;0.050400;0.062300;0.006100;0.010000;0.015800;0.020700;0.029300;0.047900;0.008800
1.050;0.079400;0.020400;1.811100;;;;;2.958000;0.039100;0.001800;0.014600;0.012800;0.022600;0.036300;0.010300;;;;;;;;2.071000;0.049800;0.032400;0.006100;0.066300;0.031400;0.057700;0.021400;0.033900;0.032700;0.060200;0.024100;0.004800;0.004300;0.021700;0.023200;0.002400;0.036900;0.039700;0.034500;0.023200;0.023200;0.000600;0.012200;0.054600;0.015200;0.022300;0.013400;0.020400;0.028100;0.016800;0.032600;0.015200;0.023800;0.023500;0.037200;0.070500;0.015500;0.025600;0.047600;0.012200;0.027800;0.060700;0.063500;0.014600;0.038100;0.007900;0.006100;0.008500;0.030800;0.024700;0.029300;0.047900;0.002100
1.060;0.014000;0.036000;1.811100;;;;;1.990900;0.039100;0.042400;0.018000;0.012800;0.003000;0.006400;0.010300;;;;;;;;2.071000;0.049800;0.020700;0.065300;0.066600;0.031400;0.004200;0.005200;0.019200;0.032700;0.045800;0.024100;0.014600;0.004300;0.022600;0.008500;0.061400;0.038400;0.039700;0.007600;0.023200;0.040300;0.000900;0.022900;0.015800;0.039700;0.003300;0.059500;0.073000;0.028100;0.012200;0.000900;0.015200;0.022600;0.002700;0.037200;0.030800;0.026800;0.025600;0.011000;0.018000;0.002400;0.060700;0.015200;0.014600;0.038500;0.040300;0.009400;0.086100;0.030800;0.043000;0.002100;0.100500;0.020700
1.070;0.014000;0.033900;1.710600;;;;;1.075800;0.011300;0.042400;0.003900;0.026200;0.003000;0.022900;0.000300;;;;;;;;1.260000;0.016200;0.050100;0.014300;0.066600;0.004500;0.004200;0.041500;0.025900;0.010400;0.008500;0.081200;0.014600;0.018000;0.022600;0.006100;0.033000;0.038400;0.006700;0.020400;0.024700;0.070500;0.000900;0.010000;0.015800;0.055900;0.044200;0.059500;0.004800;0.073000;0.007900;0.033000;0.075100;0.039400;0.002700;0.007900;0.030800;0.032000;0.011300;0.011000;0.022300;0.008200;0.002700;0.015200;0.010700;0.028400;0.068100;0.009400;0.086100;0.035700;0.043000;0.030800;0.100500;0.015200
1.080;0.014300;0.033900;1.802000;;;;;1.075800;0.040300;0.051300;0.003900;0.026200;0.016800;0.002400;0.000300;;;;;;;;0.783700;0.000300;0.007300;0.020400;0.060200;0.074800;0.000600;0.014000;0.025900;0.010400;0.009700;0.077900;0.022000;0.012500;0.014900;0.007600;0.005500;0.100500;0.000600;0.042700;0.032600;0.070500;0.004500;0.010000;0.007900;0.055900;0.011900;0.002700;0.015500;0.073000;0.000900;0.006400;0.075100;0.039400;0.018300;0.013700;0.088000;0.032000;0.013100;0.003600;0.012200;0.012800;0.008200;0.035400;0.009100;0.045500;0.092500;0.023500;0.017700;0.023200;0.002400;0.026500;0.085500;0.015200
1.090;0.014300;0.055900;1.834900;;;;;0.408200;0.022000;0.076000;0.021700;0.047300;0.018300;0.007600;0.042700;;;;;;;;0.475100;0.015800;0.007900;0.014000;0.060200;0.019200;0.014600;0.014000;0.003900;0.018000;0.021700;0.025000;0.022000;0.008800;0.014900;0.007600;0.005500;0.054100;0.013700;0.021900;0.010300;0.045200;0.047900;0.017400;0.010900;0.062600;0.011900;0.012800;0.015500;0.054000;0.000900;0.006400;0.041200;0.002700;0.029900;0.012800;0.055200;0.040600;0.069000;0.008500;0.050700;0.012800;0.016800;0.035400;0.007000;0.045500;0.092500;0.044900;0.017700;0.065000;0.010100;0.026500;0.038500;0.053400
1.100;0.009100;0.020700;1.847900;;;;;0.408200;0.025900;0.051000;0.041500;0.025000;0.026900;0.007600;0.019200;;;;;;;;0.475100;0.011300;0.025300;0.003300;0.011300;0.034500;0.000600;0.004300;0.003900;0.017400;0.021700;0.025000;0.020700;0.044600;0.000600;0.042400;0.019500;0.033000;0.003300;0.021900;0.010300;0.045200;0.011300;0.017400;0.002100;0.062600;0.030200;0.008200;0.015500;0.059600;0.047600;0.004900;0.046400;0.002700;0.026800;0.012800;0.010000;0.005800;0.069000;0.018300;0.050700;0.010600;0.016800;0.002400;0.033600;0.055900;0.057100;0.023500;0.001500;0.014600;0.015500;0.028400;0.042400;0.006700
1.110;0.070900;0.020400;1.847900;;;;;0.234300;0.039700;0.007000;0.023800;0.015800;0.026900;0.036600;0.010000;;;;;;;;0.218700;0.058300;0.025300;0.003300;0.066000;0.037800;0.054400;0.009100;0.034800;0.034800;0.046400;0.024700;0.007900;0.008200;0.026800;0.022600;0.004900;0.033000;0.038500;0.040900;0.014900;0.021300;0.011300;0.001800;0.058000;0.015600;0.030200;0.010300;0.016200;0.038500;0.017700;0.026200;0.017400;0.024100;0.026800;0.041500;0.065600;0.008800;0.025000;0.046700;0.010300;0.035700;0.068400;0.062000;0.014900;0.035400;0.015500;0.023500;0.007000;0.030200;0.024100;0.028400;0.034200;0.002400
1.120;0.015500;0.027800;1.862900;;;;;0.036000;0.039700;0.041800;0.023200;0.015800;0.000300;0.004200;0.010000;;;;;;;;0.218700;0.058300;0.012800;0.010000;0.069000;0.037800;0.009100;0.002700;0.023800;0.003000;0.044900;0.024700;0.022300;0.008200;0.027100;0.003000;0.056800;0.046700;0.038500;0.002100;0.014900;0.040900;0.005200;0.023500;0.018000;0.043300;0.007600;0.062000;0.062000;0.038500;0.015200;0.002100;0.017400;0.028700;0.001200;0.041500;0.032700;0.019200;0.025000;0.014000;0.012500;0.006400;0.068400;0.019800;0.005500;0.040300;0.039700;0.011600;0.086400;0.030200;0.049200;0.002700;0.096200;0.026500
1.130;0.015500;0.028700;1.862900;;;;;0.047300;0.003000;0.041800;0.008200;0.029000;0.000300;0.030500;0.012500;;;;;;;;0.133200;0.008200;0.048800;0.010000;0.050400;0.006100;0.009100;0.042500;0.030800;0.010400;0.004900;0.080300;0.022300;0.020700;0.027100;0.006700;0.016500;0.046700;0.008500;0.015200;0.023800;0.058600;0.005200;0.010400;0.018000;0.054900;0.050700;0.062000;0.000300;0.084000;0.006700;0.031100;0.077600;0.042100;0.001200;0.003600;0.032700;0.028700;0.006700;0.014000;0.024400;0.005500;0.009700;0.019800;0.005500;0.040300;0.067500;0.011600;0.086400;0.032100;0.049200;0.024700;0.096200;0.010000
1.140;0.025600;0.028700;1.900000;;;;;0.047300;0.047600;0.051000;0.008200;0.029000;0.016100;0.001200;0.012500;;;;;;;;0.089800;0.002700;0.001200;0.018000;0.066600;0.078200;0.011000;0.014000;0.030800;0.010400;0.009100;0.077300;0.023500;0.007300;0.009100;0.004800;0.006100;0.090100;0.003300;0.043000;0.023500;0.058600;0.007000;0.010400;0.000900;0.054900;0.012200;0.001200;0.006700;0.084000;0.006700;0.007000;0.077600;0.042100;0.014000;0.005800;0.081900;0.028700;0.014600;0.003600;0.015800;0.007300;0.008500;0.039100;0.012500;0.032300;0.086400;0.018300;0.016500;0.016800;0.001500;0.019800;0.076000;0.010000
1.150;0.020400;0.010400;1.899600;;;;;0.095900;0.023800;0.072100;0.017700;0.045200;0.014000;0.005800;0.040600;;;;;;;;0.051600;0.014900;0.003300;0.013100;0.066600;0.028100;0.019200;0.014000;0.002100;0.019200;0.009100;0.023200;0.023500;0.000600;0.009100;0.004800;0.006100;0.057700;0.014300;0.022300;0.003600;0.042700;0.054600;0.007300;0.015500;0.062300;0.012200;0.010700;0.015200;0.047000;0.006700;0.007000;0.037500;0.002700;0.031100;0.015800;0.058600;0.034800;0.058600;0.014600;0.057400;0.007300;0.006400;0.039100;0.014300;0.032300;0.070800;0.047600;0.016500;0.059200;0.003000;0.019800;0.048800;0.050700
1.160;0.003300;0.010400;1.938800;;;;;0.095900;0.016500;0.056500;0.045500;0.017400;0.028100;0.005800;0.018300;;;;;;;;0.051600;0.007300;0.030800;0.018900;0.023800;0.028100;0.004200;0.003900;0.002100;0.017100;0.024700;0.023200;0.032300;0.040900;0.004500;0.034500;0.004800;0.027100;0.007900;0.022300;0.003600;0.042700;0.006700;0.007300;0.006100;0.062300;0.030200;0.008200;0.015200;0.058600;0.044900;0.004800;0.058300;0.010300;0.026900;0.015800;0.009100;0.002100;0.058600;0.014600;0.057400;0.012200;0.006400;0.003600;0.023500;0.052500;0.070800;0.015800;0.008500;0.015800;0.021000;0.024100;0.043000;0.010300
1.170;0.003300;0.015500;1.938800;;;;;0.110300;0.038800;0.003000;0.025900;0.018900;0.028100;0.036300;0.003700;;;;;;;;0.022900;0.054600;0.030800;0.018900;0.055900;0.038400;0.061100;0.007900;0.039400;0.030500;0.048200;0.024100;0.011300;0.007300;0.022900;0.013400;0.004800;0.027100;0.041200;0.035100;0.018900;0.016500;0.006700;0.011900;0.065300;0.015500;0.030200;0.013700;0.023800;0.033600;0.010300;0.020400;0.007000;0.028400;0.026900;0.038800;0.069600;0.015200;0.025900;0.050100;0.012500;0.036000;0.066000;0.060800;0.009400;0.028700;0.013400;0.015800;0.009100;0.037500;0.025900;0.024100;0.035100;0.000900
1.180;0.007000;0.032600;1.931700;;;;;0.144800;0.038800;0.041200;0.019500;0.018900;0.003900;0.003900;0.003700;;;;;;;;0.022900;0.054600;0.015200;0.010600;0.069900;0.038400;0.010600;0.000000;0.017100;0.001200;0.054600;0.024100;0.007600;0.007300;0.022900;0.003300;0.062900;0.041200;0.041200;0.001500;0.018900;0.042100;0.001800;0.021400;0.006400;0.050100;0.008500;0.055200;0.063800;0.033600;0.008200;0.004800;0.007000;0.032400;0.007000;0.038800;0.025000;0.028400;0.025900;0.013400;0.011300;0.004500;0.066000;0.029000;0.022300;0.038800;0.042400;0.011900;0.078500;0.037500;0.044900;0.000600;0.102000;0.017100
1.190;0.007000;0.034200;1.931700;;;;;0.140200;0.015200;0.041200;0.001800;0.030200;0.003900;0.021300;0.006400;;;;;;;;0.027700;0.002100;0.042700;0.010600;0.047000;0.020700;0.010600;0.028400;0.024100;0.008800;0.006100;0.085200;0.007600;0.029300;0.022900;0.009700;0.021700;0.041200;0.001200;0.007600;0.022900;0.066300;0.001800;0.008800;0.006400;0.047900;0.047600;0.055200;0.000900;0.084000;0.010000;0.019500;0.072100;0.042500;0.007000;0.014300;0.025000;0.030800;0.012500;0.013400;0.033300;0.006400;0.006700;0.029000;0.022300;0.038800;0.067500;0.011900;0.078500;0.037500;0.044900;0.029300;0.102000;0.010100
1.200;0.016400;0.034200;1.908700;;;;;0.140200;0.040000;0.051600;0.001800;0.030200;0.012800;0.004800;0.006400;;;;;;;;0.014300;0.004500;0.006400;0.018000;0.061400;0.079100;0.007600;0.017100;0.024100;0.008800;0.001800;0.081800;0.024100;0.004200;0.010600;0.005200;0.004800;0.091000;0.010400;0.044900;0.022900;0.066300;0.015500;0.008800;0.012200;0.047900;0.005200;0.001200;0.005800;0.084000;0.003900;0.007600;0.072100;0.042500;0.016100;0.008500;0.084600;0.030800;0.009700;0.001200;0.022000;0.012200;0.007600;0.031700;0.010300;0.033900;0.092800;0.018900;0.003900;0.020400;0.000600;0.018900;0.070800;0.010100
1.210;0.016400;0.011000;1.900000;;;;;0.162200;0.018600;0.077600;0.014600;0.047900;0.011900;0.008500;0.045800;;;;;;;;0.011600;0.007000;0.005800;0.006100;0.061400;0.027400;0.003900;0.017100;0.000900;0.019500;0.020400;0.021900;0.024100;0.003900;0.010600;0.005200;0.004800;0.060100;0.014300;0.020700;0.004200;0.053400;0.049100;0.014000;0.001200;0.064400;0.005200;0.014600;0.015500;0.045200;0.003900;0.007600;0.034800;0.006100;0.031100;0.015200;0.055000;0.038200;0.064100;0.016500;0.058000;0.012200;0.006400;0.031700;0.013700;0.033900;0.070500;0.036900;0.003900;0.065000;0.009100;0.018900;0.046100;0.053700
1.220;0.003900;0.011000;1.907100;;;;;0.162200;0.018600;0.053400;0.033900;0.015500;0.026800;0.008500;0.018000;;;;;;;;0.011600;0.004200;0.026200;0.015500;0.022900;0.027400;0.001800;0.001200;0.000900;0.009700;0.020400;0.021900;0.025600;0.033600;0.000900;0.047000;0.002400;0.035100;0.008200;0.020700;0.004200;0.053400;0.001500;0.014000;0.008800;0.064400;0.025900;0.009700;0.015500;0.057400;0.049200;0.007900;0.056200;0.010700;0.022600;0.015200;0.010400;0.008500;0.064100;0.016800;0.058000;0.002400;0.006400;0.001200;0.032700;0.055000;0.070500;0.017100;0.007600;0.012800;0.022900;0.020700;0.047900;0.000200
1.230;0.003900;0.011000;1.907100;;;;;0.159800;0.039400;0.004500;0.021000;0.003600;0.026800;0.042400;0.000900;;;;;;;;0.013700;0.047600;0.026200;0.015500;0.056500;0.030200;0.056500;0.020700;0.035400;0.033000;0.045500;0.053100;0.002700;0.006100;0.030200;0.025000;0.002400;0.035100;0.031700;0.036900;0.023500;0.014900;0.001500;0.005800;0.059500;0.018300;0.025900;0.015600;0.022900;0.038500;0.013700;0.018600;0.012200;0.029900;0.022600;0.032300;0.066600;0.022600;0.022000;0.045500;0.006100;0.036600;0.062900;0.058600;0.007000;0.019200;0.011900;0.017100;0.007300;0.041500;0.031100;0.020700;0.027800;0.001200
1.240;0.006100;0.030500;1.910400;;;;;0.161900;0.039400;0.048200;0.015800;0.003600;0.001800;0.004000;0.000900;;;;;;;;0.013700;0.047600;0.019500;0.076600;0.072400;0.030200;0.016500;0.005800;0.019800;0.004200;0.055900;0.022600;0.013100;0.006100;0.033900;0.001800;0.063500;0.046400;0.031700;0.009700;0.023500;0.046400;0.000600;0.013700;0.012800;0.040600;0.010700;0.061700;0.058600;0.038500;0.003000;0.002100;0.004600;0.025900;0.002100;0.032300;0.034200;0.029300;0.022000;0.012200;0.010300;0.007900;0.062900;0.028100;0.012500;0.038800;0.044900;0.010000;0.076300;0.041500;0.040300;0.003900;0.102600;0.023200
1.250;0.006100;0.039100;1.910400;;;;;0.162800;0.013700;0.048200;0.003900;0.044600;0.001800;0.021700;0.005800;;;;;;;;0.006700;0.010300;0.045500;0.002100;0.043100;0.014600;0.016500;0.025600;0.028000;0.000300;0.003900;0.089800;0.013100;0.025900;0.033900;0.003000;0.018900;0.046400;0.001200;0.005800;0.020100;0.067200;0.000600;0.012200;0.012800;0.053700;0.052200;0.061700;0.008200;0.087600;0.001200;0.022600;0.073600;0.032300;0.002100;0.018300;0.034200;0.031700;0.010400;0.012200;0.025900;0.001500;0.012500;0.028100;0.012500;0.038800;0.068400;0.010000;0.076300;0.033600;0.040300;0.018300;0.102600;0.015500
1.260;0.014600;0.039100;1.920400;;;;;0.162800;0.037500;0.051300;0.003900;0.044600;0.010000;0.002100;0.005800;;;;;;;;0.013700;0.007300;0.007000;0.017400;0.043100;0.080300;0.010000;0.015500;0.028000;0.000300;0.005400;0.078500;0.024100;0.011000;0.013700;0.002100;0.004500;0.102300;0.003900;0.042100;0.025300;0.067200;0.002700;0.012200;0.005800;0.053700;0.008500;0.002400;0.006100;0.087600;0.001200;0.011300;0.073600;0.003900;0.016700;0.008500;0.091000;0.031700;0.009400;0.000900;0.021600;0.010000;0.011600;0.038200;0.008500;0.027800;0.082700;0.013400;0.017100;0.016500;0.008800;0.017100;0.080300;0.015500
1.270;0.014600;0.005500;1.911200;;;;;0.173500;0.023500;0.075400;0.018600;0.047000;0.017400;0.005200;0.051600;;;;;;;;0.016800;0.004200;0.004500;0.013400;0.066000;0.035100;0.004900;0.015500;0.000900;0.024100;0.020100;0.021000;0.024100;0.010300;0.013700;0.002100;0.004500;0.062300;0.018900;0.025900;0.000300;0.054600;0.054600;0.008500;0.003600;0.065300;0.008500;0.000300;0.013100;0.041200;0.008200;0.011300;0.034500;0.003900;0.032700;0.018900;0.059500;0.004900;0.062600;0.012800;0.051300;0.010000;0.009100;0.038200;0.015200;0.027800;0.072700;0.038100;0.017100;0.064500;0.007300;0.017100;0.045200;0.054600
1.280;0.000600;0.005500;1.906700;;;;;;0.023500;0.055900;0.036600;0.011000;0.022900;0.005200;0.016200;;;;;;;;0.016800;0.012200;0.036300;0.016700;0.023800;0.035100;0.009400;0.004800;0.000900;0.009100;0.020100;0.021000;0.027500;0.044900;0.001200;0.041200;0.008500;0.032300;0.004900;0.025900;0.000300;0.054600;0.010700;0.008500;0.005500;0.065300;0.029300;0.006700;0.013100;0.064100;0.043600;0.017700;0.054000;0.008800;0.025000;0.018900;0.014600;0.004900;0.062600;0.024700;0.051300;0.004500;0.009100;0.003000;0.032000;0.048200;0.072700;0.012200;0.006100;0.019200;0.015500;0.025600;0.050400;0.006400
1.290;0.000600;0.011000;1.906700;;;;;;0.030500;0.001800;0.019800;0.009700;0.022900;0.040600;0.004800;;;;;;;;0.020700;0.050400;0.036300;0.016700;0.055000;0.030200;0.050100;0.012200;0.032700;0.032900;0.045500;0.025900;0.009100;0.044900;0.033600;0.013400;0.008500;0.032300;0.038800;0.040600;0.014300;0.013400;0.010700;0.005200;0.055600;0.015500;0.029300;0.020800;0.024100;0.038800;0.019800;0.011300;0.020400;0.026500;0.025000;0.027800;0.069600;0.012200;0.029300;0.042700;0.007900;0.033600;0.059600;0.055600;0.032000;0.014300;0.005100;0.012200;0.005500;0.033900;0.025300;0.025600;0.032100;0.008800
1.300;0.005200;0.028400;1.925000;;;;;;0.030500;0.044300;0.021000;0.009700;0.001200;0.006400;0.004800;;;;;;;;0.020700;0.006100;0.027200;0.070200;0.069900;0.030200;0.012500;0.000900;0.019200;0.002100;0.043300;0.025900;0.014000;0.017400;0.022600;0.005100;0.065000;0.044900;0.038800;0.009700;0.014300;0.045500;0.006100;0.018300;0.007900;0.042100;0.012200;0.067200;0.058900;0.038800;0.002100;0.005800;0.003300;0.025600;0.001500;0.027800;0.024100;0.017700;0.029300;0.007900;0.011900;0.013100;0.059600;0.025000;0.023200;0.035400;0.045500;0.012800;0.072700;0.033900;0.047900;0.003600;0.100200;0.018600
1.310;0.005200;0.036300;1.925000;;;;;;0.015500;0.044300;0.011900;0.036000;0.001200;0.018900;0.014300;;;;;;;;0.003000;0.006100;0.042100;0.004600;0.051000;0.012200;0.012500;0.026200;0.032700;0.001200;0.004900;0.088600;0.014000;0.036900;0.022600;0.009100;0.009100;0.044900;0.012200;0.005800;0.015800;0.065000;0.006100;0.013700;0.007900;0.053100;0.049500;0.067200;0.011300;0.081500;0.003000;0.021700;0.073000;0.038500;0.001500;0.018300;0.024100;0.027700;0.007000;0.007900;0.032700;0.001500;0.007000;0.025000;0.023200;0.035400;0.056500;0.012800;0.072700;0.039400;0.047900;0.016800;0.100200;0.007900
1.320;0.012800;0.036300;1.910000;;;;;;0.039100;0.057400;0.011900;0.036000;0.013100;0.003000;0.014300;;;;;;;;0.012500;0.003900;0.000300;0.016200;0.051000;0.078200;0.000900;0.014900;0.032700;0.001200;0.001200;0.080300;0.019500;0.005400;0.011900;0.010300;0.010300;0.101700;0.002100;0.047600;0.025900;0.065000;0.013700;0.013700;0.006700;0.053100;0.011600;0.000300;0.001800;0.081500;0.003000;0.008800;0.073000;0.003300;0.015200;0.012200;0.090100;0.027700;0.014000;0.001200;0.020400;0.018000;0.001200;0.028700;0.012800;0.040600;0.086800;0.023200;0.016400;0.018900;0.000000;0.015800;0.078200;0.007900
1.330;0.012800;0.007300;1.906200;;;;;;0.012800;0.073900;0.019800;0.045800;0.018600;0.012500;0.038800;;;;;;;;0.027800;0.011300;0.000300;0.006700;0.057400;0.032000;0.005100;0.014900;0.001800;0.021700;0.026200;0.020100;0.019500;0.010300;0.011900;0.010300;0.010300;0.060800;0.012200;0.020100;0.003000;0.042700;0.053400;0.013700;0.005100;0.058600;0.011600;0.001800;0.004200;0.041200;0.005400;0.008800;0.043600;0.003300;0.034500;0.015500;0.055900;0.001200;0.060500;0.014000;0.056500;0.018000;0.004500;0.028700;0.011000;0.040600;0.069300;0.043600;0.016400;0.059600;0.016500;0.015800;0.048800;0.052500
1.340;0.001200;0.007300;1.916300;;;;;;0.012800;0.066900;0.038800;0.016200;0.030800;0.012500;0.013100;;;;;;;;0.027800;0.009700;0.026200;0.019800;0.022500;0.032000;0.015800;0.002400;0.001800;0.005800;0.026200;0.020100;0.034500;0.038500;0.000600;0.042400;0.000000;0.026200;0.003600;0.020100;0.003000;0.042700;0.002100;0.013700;0.013100;0.058600;0.029600;0.008500;0.004200;0.067500;0.047900;0.018600;0.062000;0.005800;0.021000;0.015500;0.009400;0.001200;0.060500;0.021300;0.056500;0.004500;0.004500;0.002700;0.028700;0.046400;0.069300;0.019200;0.001500;0.017400;0.016200;0.018300;0.052200;0.000600
1.350;0.001200;0.007900;1.916300;;;;;;0.023500;0.003900;0.021300;0.000900;0.030800;0.046700;0.002400;;;;;;;;0.019500;0.009700;0.026200;0.019800;0.053700;0.039100;0.045500;0.006700;0.033000;0.031400;0.040900;0.059500;0.004300;0.038500;0.028100;0.020400;0.003000;0.026200;0.029300;0.039400;0.011900;0.031400;0.002100;0.013700;0.056800;0.016500;0.029600;0.014900;0.025000;0.031400;0.013700;0.015500;0.014900;0.031100;0.021000;0.028700;0.057400;0.018000;0.019800;0.049500;0.008200;0.034200;0.056500;0.062300;0.028700;0.018300;0.000900;0.019200;0.012800;0.039700;0.027500;0.018300;0.031100;0.006100
1.360;0.008500;0.029300;1.883300;;;;;;0.023500;0.050400;0.019800;0.000900;0.002400;0.007600;0.002400;;;;;;;;0.019500;0.000600;0.016500;0.073300;0.071800;0.039100;0.012500;0.001500;0.022300;0.001800;0.047000;0.024700;0.010700;0.005800;0.022600;0.000300;0.057400;0.041500;0.029300;0.009100;0.011900;0.040300;0.003300;0.023500;0.007600;0.040900;0.006700;0.057400;0.062600;0.031400;0.001200;0.005200;0.004200;0.026500;0.003000;0.028700;0.035700;0.022300;0.019800;0.009700;0.020800;0.002100;0.056500;0.024100;0.020400;0.040600;0.040300;0.009400;0.081600;0.039700;0.037900;0.003600;0.103200;0.006100
1.370;0.008500;0.041800;1.883300;;;;;;0.015200;0.050400;0.003900;0.036600;0.002400;0.025600;0.003300;;;;;;;;0.004500;0.000600;0.039700;0.005700;0.051000;0.011600;0.012500;0.026900;0.032600;0.007600;0.003600;0.091600;0.010700;0.027500;0.022600;0.006100;0.022000;0.041500;0.009400;0.006100;0.021600;0.068100;0.003300;0.003600;0.007600;0.056800;0.055900;0.057400;0.018000;0.086700;0.002400;0.005200;0.073300;0.031700;0.003000;0.020700;0.035700;0.033300;0.009700;0.009700;0.030200;0.000300;0.010300;0.069300;0.020400;0.040600;0.063200;0.009400;0.081600;0.036600;0.037900;0.022000;0.103200;0.010700
1.380;0.012500;0.041800;1.897900;;;;;;0.032600;0.052800;0.003900;0.036600;0.015500;0.003300;0.003300;;;;;;;;0.014000;0.010400;0.005800;0.016100;0.051000;0.076300;0.004500;0.011300;0.032600;0.007600;0.001800;0.075700;0.079700;0.011900;0.009800;0.007600;0.002100;0.103800;0.000300;0.042100;0.016400;0.068100;0.006100;0.003600;0.000000;0.056800;0.004900;0.003600;0.005500;0.086700;0.002400;0.021700;0.073300;0.004200;0.011300;0.003600;0.092200;0.033300;0.010300;0.000900;0.014000;0.021100;0.001200;0.069300;0.011900;0.039700;0.086700;0.010900;0.014900;0.021300;0.000300;0.009400;0.077500;0.010700
