TimeStamp;2025-07-07 10-55-27;2025-07-07 10-55-45;2025-07-07 10-56-03;2025-07-07 10-56-21;2025-07-07 10-56-40;2025-07-07 10-56-58;2025-07-07 10-57-16;2025-07-07 10-57-35;2025-07-07 10-57-53;2025-07-07 10-58-11;2025-07-07 10-58-29;2025-07-07 10-58-47;2025-07-07 10-59-05;2025-07-07 10-59-24;2025-07-07 10-59-42;2025-07-07 11-00-00;2025-07-07 11-00-18;2025-07-07 11-00-36;2025-07-07 11-00-54;2025-07-07 11-01-12;2025-07-07 11-01-30;2025-07-07 11-01-49;2025-07-07 11-02-07;2025-07-07 11-02-26;2025-07-07 11-02-44;2025-07-07 11-03-02;2025-07-07 11-03-20;2025-07-07 11-03-38;2025-07-07 11-03-57;2025-07-07 11-04-15;2025-07-07 11-04-34;2025-07-07 11-04-52;2025-07-07 11-05-10;2025-07-07 11-05-28;2025-07-07 11-05-46;2025-07-07 11-06-04;2025-07-07 11-06-23;2025-07-07 11-06-41;2025-07-07 11-06-59;2025-07-07 11-07-18;2025-07-07 11-07-36;2025-07-07 11-07-56;2025-07-07 11-08-15;2025-07-07 11-08-35;2025-07-07 11-08-53;2025-07-07 11-09-12;2025-07-07 11-09-30;2025-07-07 11-09-48;2025-07-07 11-10-06;2025-07-07 11-10-27;2025-07-07 11-10-45;2025-07-07 11-11-03;2025-07-07 11-11-21;2025-07-07 11-11-40;2025-07-07 11-11-58;2025-07-07 11-12-16;2025-07-07 11-12-34;2025-07-07 11-12-52;2025-07-07 11-13-10;2025-07-07 11-13-29;2025-07-07 11-13-47;2025-07-07 11-16-36;2025-07-07 11-16-55;2025-07-07 11-17-13;2025-07-07 11-17-31;2025-07-07 11-17-49;2025-07-07 11-18-07;2025-07-07 11-18-25;2025-07-07 11-18-43;2025-07-07 11-19-02;2025-07-07 11-19-20;2025-07-07 11-19-38;2025-07-07 11-19-56;2025-07-07 11-20-14;2025-07-07 11-20-34;2025-07-07 11-20-53;2025-07-07 11-21-11;2025-07-07 11-21-29;2025-07-07 11-21-48;2025-07-07 11-22-06;2025-07-07 11-22-25;2025-07-07 11-22-43;2025-07-07 11-23-01;2025-07-07 11-23-19;2025-07-07 11-23-37;2025-07-07 11-23-56;2025-07-07 11-24-14;2025-07-07 11-24-33;2025-07-07 11-24-51;2025-07-07 11-25-09;2025-07-07 11-25-27;2025-07-07 11-29-41;2025-07-07 11-30-00;2025-07-07 11-30-18;2025-07-07 11-30-36;2025-07-07 11-30-54;2025-07-07 11-31-13;2025-07-07 11-31-31;2025-07-07 11-31-49;2025-07-07 11-32-08;2025-07-07 11-32-26;2025-07-07 11-32-44;2025-07-07 11-33-02;2025-07-07 11-33-22;2025-07-07 11-33-43;2025-07-07 11-34-01;2025-07-07 11-34-19;2025-07-07 11-34-37;2025-07-07 11-34-56;2025-07-07 11-35-14;2025-07-07 11-35-32;2025-07-07 11-35-50;2025-07-07 11-38-19;2025-07-07 11-38-38;2025-07-07 11-38-56;2025-07-07 11-39-14;2025-07-07 11-39-32;2025-07-07 11-39-50;2025-07-07 11-40-09;2025-07-07 11-40-27;2025-07-07 11-40-46;2025-07-07 11-41-04;2025-07-07 11-41-22;2025-07-07 11-41-40;2025-07-07 11-41-58;2025-07-07 11-42-16;2025-07-07 11-42-34;2025-07-07 11-42-52;2025-07-07 11-43-11;2025-07-07 11-43-30;2025-07-07 11-43-48;2025-07-07 11-44-06;2025-07-07 11-44-25;2025-07-07 11-44-43;2025-07-07 11-45-01;2025-07-07 11-45-19;2025-07-07 11-45-38;2025-07-07 11-45-56;2025-07-07 11-46-15;2025-07-07 11-46-33;2025-07-07 11-46-51;2025-07-07 11-47-09;2025-07-07 11-47-28;2025-07-07 11-47-46;2025-07-07 11-48-04;2025-07-07 11-48-23;2025-07-07 11-48-41;2025-07-07 11-48-59;2025-07-07 11-49-17;2025-07-07 11-49-35;2025-07-07 11-49-54;2025-07-07 11-50-12;2025-07-07 11-50-30;2025-07-07 11-50-49;2025-07-07 11-51-08;2025-07-07 11-51-26;2025-07-07 11-51-44;2025-07-07 11-52-02;2025-07-07 11-52-20;2025-07-07 11-52-39;2025-07-07 11-52-58;2025-07-07 11-53-16;2025-07-07 11-53-34;2025-07-07 11-53-52;2025-07-07 11-54-10;2025-07-07 11-54-28;2025-07-07 11-54-47;2025-07-07 11-55-05;2025-07-07 11-55-23;2025-07-07 11-55-41;2025-07-07 11-55-59;2025-07-07 11-56-18;2025-07-07 11-56-36;2025-07-07 11-56-54;2025-07-07 11-57-12;2025-07-07 11-57-30
0.500;0.181800;0.062500;0.146800;0.110500;0.094200;0.141000;0.147600;0.195200;0.015000;0.207700;0.154300;0.176400;0.046700;0.140900;0.198100;0.034600;0.140100;0.169700;0.031200;0.193100;0.202300;0.105100;0.043300;0.002900;0.132600;0.012900;0.059200;0.167200;0.031600;0.098800;0.095000;0.038800;0.027100;0.010800;0.006200;0.090500;0.130100;0.214400;0.108000;0.125900;0.149700;0.083400;0.125100;0.179800;0.013300;0.100900;0.112200;0.136300;0.065000;0.164700;0.132200;0.019600;0.204400;0.033300;0.094200;0.045900;0.029200;0.004100;0.066300;0.098800;0.008300;0.025000;0.172600;0.171800;0.160500;0.002500;0.020000;0.025800;0.076300;0.015000;0.226900;0.193100;0.030800;0.131400;0.014600;0.156000;0.236900;0.067500;0.159300;0.008300;0.187700;0.182600;0.113000;0.127600;0.156800;0.073800;0.185600;0.092100;0.022900;0.198500;0.029600;0.015400;0.153000;0.012100;0.003300;0.158500;0.156800;0.005800;0.008700;0.090900;0.073000;0.003700;0.073800;0.152600;0.030000;0.013300;0.089200;0.050400;0.045400;0.087100;0.024100;0.066700;0.069200;0.010400;0.013700;0.117600;0.052100;0.129700;0.085900;0.025400;0.009500;0.013700;0.198100;0.044200;0.157200;0.129300;0.054200;0.014600;0.093800;0.035800;0.006200;0.107600;0.017100;0.082100;0.172600;0.105900;0.012100;0.014600;0.040900;0.134700;0.203500;0.171400;0.017100;0.047500;0.008300;0.003700;0.040000;0.145100;0.005800;0.000800;0.214300;0.143500;0.045000;0.095100;0.042500;0.071300;0.032500;0.223100;0.194300;0.022500;0.150100;0.038700;0.036600;0.076300;0.174700;0.058800;0.070000;0.038300;0.073000;0.050900;0.012900;0.126800;0.060900;0.110900;0.049600;0.022900
0.510;0.254000;0.165100;0.057900;0.110500;0.024200;0.210600;0.147600;0.186400;0.061300;0.207700;0.204800;0.215600;0.046700;0.047100;0.198100;0.057100;0.160100;0.169700;0.041200;0.221900;0.202300;0.115100;0.037500;0.059200;0.079200;0.002900;0.052900;0.167200;0.047500;0.098800;0.139300;0.059200;0.059600;0.010800;0.052100;0.166800;0.166800;0.140100;0.161000;0.063400;0.117600;0.109200;0.151000;0.084200;0.013300;0.038700;0.160100;0.136300;0.133500;0.180100;0.135500;0.059200;0.103800;0.040000;0.043800;0.037500;0.035400;0.126300;0.062100;0.140100;0.034600;0.120100;0.133000;0.161800;0.188100;0.020800;0.069600;0.008300;0.116300;0.015000;0.188100;0.261900;0.150100;0.191400;0.091700;0.156000;0.140500;0.024600;0.180200;0.016200;0.176000;0.182600;0.003300;0.114300;0.185600;0.035400;0.185600;0.159700;0.055000;0.198500;0.047500;0.028700;0.172200;0.075000;0.003300;0.158500;0.089700;0.005800;0.008700;0.090900;0.042500;0.024600;0.093800;0.191000;0.037900;0.013300;0.043800;0.014500;0.083400;0.120500;0.003700;0.006600;0.051700;0.010400;0.042500;0.149700;0.096700;0.182300;0.143400;0.041300;0.002000;0.030400;0.184300;0.000400;0.194800;0.098400;0.112600;0.014600;0.093800;0.029600;0.006200;0.107600;0.049600;0.082100;0.193100;0.164300;0.006200;0.014100;0.073400;0.122600;0.203500;0.171400;0.039600;0.048800;0.008300;0.002900;0.040000;0.145100;0.118400;0.000800;0.133000;0.165600;0.034200;0.109600;0.019600;0.057100;0.032500;0.151000;0.138000;0.003300;0.150100;0.005400;0.036600;0.076300;0.174700;0.058800;0.070000;0.010400;0.033700;0.050900;0.034600;0.086300;0.023300;0.110900;0.141800;0.083800
0.520;0.227300;0.112200;0.057900;0.120900;0.060000;0.210600;0.080000;0.082100;0.061300;0.102200;0.119300;0.151000;0.085900;0.047100;0.118000;0.096700;0.160100;0.015000;0.020400;0.221900;0.120500;0.115100;0.045400;0.059200;0.025000;0.089700;0.137200;0.106300;0.046700;0.132200;0.107600;0.061300;0.093400;0.004600;0.107200;0.199800;0.097600;0.065900;0.149700;0.045400;0.066700;0.142200;0.154300;0.040400;0.072500;0.038700;0.054600;0.129700;0.133500;0.074600;0.103400;0.021700;0.103800;0.040000;0.029600;0.002900;0.035400;0.126300;0.062100;0.085000;0.088000;0.120100;0.050000;0.161800;0.130100;0.059600;0.069600;0.040800;0.100500;0.030800;0.171800;0.100100;0.150100;0.201900;0.064600;0.164700;0.091300;0.002900;0.148000;0.012100;0.176000;0.203100;0.003300;0.051300;0.059200;0.037500;0.166800;0.238100;0.101300;0.155500;0.007900;0.003300;0.138500;0.040800;0.018300;0.030400;0.062100;0.017500;0.068400;0.135100;0.042500;0.007900;0.093800;0.191000;0.037900;0.078400;0.012500;0.078000;0.111700;0.048800;0.052100;0.060400;0.051700;0.014100;0.027100;0.138900;0.096700;0.144700;0.143400;0.133400;0.067500;0.030400;0.150900;0.000400;0.081700;0.059200;0.203500;0.088400;0.136000;0.029600;0.079200;0.126800;0.015800;0.030800;0.109700;0.133400;0.050000;0.014100;0.073400;0.021200;0.127200;0.186800;0.038400;0.048800;0.115900;0.100900;0.047900;0.136300;0.131800;0.050800;0.115900;0.076300;0.034200;0.170600;0.019600;0.056700;0.004100;0.151000;0.085000;0.003300;0.097600;0.016200;0.036600;0.123800;0.150500;0.118000;0.087100;0.101700;0.075900;0.168500;0.066700;0.022100;0.084200;0.106300;0.141800;0.043300
0.530;0.154700;0.112200;0.007000;0.098400;0.097100;0.192700;0.080000;0.024600;0.112200;0.067500;0.068400;0.151000;0.085900;0.036200;0.118000;0.096700;0.101700;0.015000;0.032100;0.159700;0.120500;0.083800;0.180600;0.103800;0.025000;0.157200;0.137200;0.060000;0.046700;0.104200;0.108400;0.105500;0.093400;0.031700;0.107200;0.122600;0.020800;0.065900;0.119200;0.006200;0.034200;0.125900;0.154300;0.010800;0.117200;0.016700;0.077900;0.129700;0.179300;0.042900;0.035800;0.100900;0.122600;0.104600;0.029600;0.015400;0.053800;0.055400;0.022500;0.049200;0.088000;0.165600;0.050000;0.040000;0.110500;0.059600;0.071300;0.040800;0.060900;0.030800;0.094200;0.049200;0.172200;0.232700;0.114300;0.004600;0.091300;0.004500;0.148000;0.044200;0.118400;0.198100;0.004100;0.037100;0.059200;0.040000;0.018300;0.209800;0.134700;0.155500;0.007900;0.003300;0.115100;0.149700;0.062900;0.030400;0.062100;0.017500;0.068400;0.090500;0.037500;0.007900;0.178900;0.048300;0.000400;0.105900;0.017900;0.053800;0.111700;0.030800;0.052100;0.067500;0.025800;0.007100;0.036200;0.138900;0.052900;0.103400;0.138000;0.075900;0.067500;0.062500;0.055800;0.025400;0.081700;0.059200;0.170600;0.143900;0.074200;0.063400;0.079200;0.038700;0.029600;0.030800;0.078400;0.133400;0.104200;0.068400;0.087100;0.013300;0.085500;0.098800;0.022500;0.122200;0.126800;0.080100;0.021200;0.136300;0.124300;0.068000;0.013700;0.094600;0.007900;0.170600;0.016600;0.137600;0.044200;0.007500;0.085000;0.062900;0.135100;0.016200;0.024200;0.123800;0.119700;0.118000;0.112600;0.101700;0.006600;0.060900;0.066700;0.022100;0.060000;0.029100;0.086700;0.097600
0.540;0.012900;0.039200;0.084600;0.072900;0.117600;0.151800;0.037900;0.024600;0.112200;0.000800;0.068400;0.052100;0.067100;0.115900;0.001200;0.127200;0.101700;0.088000;0.070900;0.158500;0.059200;0.012900;0.103800;0.061700;0.115100;0.157200;0.121800;0.073000;0.013300;0.020000;0.108400;0.078800;0.116700;0.041200;0.120100;0.122600;0.020800;0.109700;0.119200;0.016600;0.075900;0.145500;0.105100;0.060900;0.128000;0.024100;0.027100;0.020400;0.111300;0.055400;0.015800;0.100900;0.005000;0.061300;0.038300;0.049200;0.053800;0.079600;0.067100;0.012100;0.072100;0.151000;0.081700;0.040000;0.034200;0.097600;0.081300;0.044600;0.013700;0.082100;0.004600;0.071700;0.172200;0.052100;0.111800;0.052500;0.062500;0.004500;0.013300;0.085500;0.063800;0.088400;0.015800;0.093000;0.095900;0.040000;0.047500;0.119700;0.126800;0.030000;0.060400;0.010400;0.115100;0.108000;0.029200;0.028300;0.061700;0.050900;0.108800;0.123000;0.037500;0.021600;0.107600;0.048300;0.040000;0.070500;0.017900;0.021600;0.037100;0.030800;0.010400;0.067500;0.025800;0.055400;0.010400;0.064600;0.043400;0.014100;0.138000;0.040400;0.091300;0.062500;0.012100;0.098400;0.040000;0.065500;0.170600;0.124300;0.015800;0.125100;0.099600;0.017900;0.023700;0.079600;0.078400;0.128000;0.043800;0.068400;0.087100;0.067100;0.020400;0.012100;0.022500;0.158500;0.143500;0.099200;0.010000;0.007500;0.088400;0.084200;0.013700;0.061700;0.007900;0.128000;0.074200;0.123000;0.123000;0.007500;0.072500;0.042900;0.059600;0.019100;0.019600;0.118000;0.051700;0.135900;0.108800;0.105900;0.006600;0.077600;0.059600;0.000400;0.082500;0.098000;0.086700;0.097600
0.550;0.012900;0.053400;0.123000;0.072900;0.083000;0.086700;0.031300;0.043300;0.068800;0.083800;0.054600;0.052100;0.079200;0.145100;0.055400;0.127200;0.062900;0.116800;0.070900;0.044600;0.049600;0.049200;0.069200;0.083400;0.115100;0.085900;0.130500;0.073000;0.003300;0.020000;0.042100;0.092600;0.116700;0.052100;0.102200;0.047900;0.101300;0.109700;0.130900;0.030400;0.075900;0.145500;0.045000;0.041700;0.128000;0.076700;0.090500;0.030000;0.104600;0.055400;0.119300;0.113400;0.079200;0.079600;0.124700;0.049200;0.022100;0.025800;0.123000;0.103800;0.072100;0.102200;0.081700;0.057100;0.080100;0.097600;0.098400;0.051700;0.013700;0.111300;0.004600;0.033800;0.128000;0.052100;0.124700;0.052500;0.062500;0.069200;0.013300;0.085500;0.018700;0.088400;0.031600;0.086700;0.095900;0.079200;0.047500;0.046700;0.092200;0.021600;0.060400;0.041300;0.036700;0.088800;0.090900;0.049600;0.083800;0.080500;0.101700;0.083800;0.006600;0.021600;0.145500;0.076300;0.061300;0.070500;0.107200;0.047100;0.037100;0.072900;0.032100;0.063400;0.026200;0.055400;0.001200;0.064600;0.019200;0.072500;0.027900;0.040400;0.091300;0.069600;0.112200;0.122200;0.040000;0.065500;0.046700;0.124300;0.035800;0.163500;0.135100;0.086300;0.023700;0.074200;0.052100;0.007100;0.043800;0.108000;0.099700;0.067100;0.013700;0.012100;0.012900;0.070000;0.143500;0.099200;0.010000;0.043400;0.088400;0.084200;0.094200;0.093400;0.006200;0.095500;0.062500;0.101300;0.124300;0.095500;0.078400;0.007000;0.014500;0.025000;0.027100;0.133000;0.081700;0.106700;0.108800;0.109300;0.112600;0.077600;0.111300;0.122600;0.073800;0.112200;0.010000;0.052900
0.560;0.032500;0.119700;0.123000;0.008300;0.083000;0.086700;0.057900;0.067500;0.112600;0.000800;0.073400;0.038700;0.093000;0.053300;0.058800;0.108000;0.060400;0.092600;0.091300;0.031700;0.071300;0.152200;0.069200;0.083400;0.081700;0.105900;0.125500;0.059600;0.117200;0.098400;0.010800;0.092600;0.053800;0.112600;0.113000;0.047900;0.101300;0.070000;0.130900;0.030400;0.122200;0.080100;0.040000;0.041700;0.036300;0.076300;0.090500;0.118000;0.039600;0.061700;0.119300;0.113400;0.069600;0.079600;0.095000;0.045000;0.061300;0.025800;0.105500;0.103800;0.048400;0.034200;0.065800;0.068400;0.080100;0.078800;0.098400;0.060000;0.091700;0.133800;0.009600;0.033800;0.070000;0.040800;0.124700;0.044600;0.048400;0.069200;0.025400;0.075500;0.035000;0.013700;0.057100;0.086700;0.075900;0.066300;0.083800;0.046700;0.092200;0.066300;0.068400;0.075500;0.036700;0.088800;0.107600;0.031700;0.048400;0.115900;0.121700;0.087100;0.060000;0.066700;0.061300;0.101300;0.035400;0.045800;0.020400;0.047100;0.094700;0.072900;0.031700;0.063400;0.009100;0.122600;0.001200;0.080100;0.019200;0.072500;0.086300;0.045800;0.097600;0.074200;0.112200;0.075000;0.154700;0.087100;0.046700;0.063400;0.058800;0.163500;0.054200;0.168900;0.145100;0.070500;0.048800;0.047500;0.062100;0.070500;0.086700;0.071300;0.140100;0.103400;0.025000;0.070000;0.054600;0.120100;0.047900;0.091700;0.081700;0.083800;0.069200;0.093400;0.020000;0.015400;0.062500;0.101300;0.112600;0.042500;0.032900;0.015000;0.121300;0.077500;0.027100;0.038700;0.050400;0.110500;0.031700;0.084200;0.112600;0.038700;0.054600;0.129700;0.073800;0.037900;0.067100;0.052900
0.570;0.105900;0.126800;0.387900;0.008300;0.121300;0.057500;0.057900;0.026200;0.006600;0.000800;0.024600;0.105900;0.093000;0.124700;0.058800;0.011200;0.120500;0.312400;0.120100;0.042900;0.071300;0.591900;0.097600;0.241000;0.085000;0.101700;0.141400;0.059600;0.029600;0.098400;0.073000;0.040400;0.076700;0.112600;0.004500;0.068800;0.087600;0.156000;0.091700;0.005400;0.013300;0.006200;0.176400;0.026200;0.036300;0.076300;0.119300;0.118000;0.030800;0.153500;0.087500;0.121400;0.141800;0.070500;0.010400;0.070000;0.040000;0.405400;0.025000;0.023300;0.140100;0.030400;0.028700;0.106700;0.093400;0.036700;0.264400;0.295300;0.136400;0.133800;0.062500;0.026200;0.014100;0.142200;0.151400;0.044600;0.138000;0.095000;0.017500;0.149700;0.174300;0.013700;0.151000;0.028700;0.048700;0.097200;0.083800;0.010000;0.156800;0.066300;0.043800;0.133800;0.090100;0.143000;0.107600;0.031700;0.173500;0.115900;0.254800;0.087100;0.033300;0.096300;0.003300;0.201900;0.062900;0.045800;0.126700;0.052100;0.127200;0.053400;0.094200;0.022900;0.019600;0.122600;0.040400;0.112600;0.050400;0.078000;0.088400;0.125500;0.222700;0.018300;0.118800;0.065900;0.118400;0.020400;0.005800;0.063400;0.058800;0.065400;0.054200;0.168900;0.145100;0.070500;0.186000;0.101700;0.025000;0.032900;0.070500;0.070000;0.140100;0.103400;0.116300;0.072100;0.054600;0.052900;0.047900;0.091700;0.065000;0.083800;0.092600;0.130500;0.053300;0.077500;0.109700;0.115900;0.112600;0.174700;0.002000;0.082500;0.121300;0.012100;0.076300;0.123400;0.050400;0.110500;0.031700;0.007100;0.156800;0.038700;0.054600;0.129700;0.059200;0.037900;0.061300;0.022100
0.580;0.538100;0.367400;0.387900;0.380800;0.470900;0.057500;0.065900;0.335700;0.006600;0.107200;0.314900;0.025400;0.622300;0.124700;0.619000;0.536400;0.120500;0.571000;0.142200;0.042900;0.332800;0.591900;0.097600;0.241000;0.462500;0.120500;0.319500;0.337000;0.029600;0.053300;0.443800;0.291100;0.360000;0.012000;0.510900;0.068800;0.425900;0.504300;0.028300;0.055400;0.239800;0.594400;0.500900;0.296500;0.006200;0.007100;0.119300;0.380400;0.030800;0.517600;0.071700;0.218500;0.141800;0.070500;0.216000;0.300300;0.040000;0.405400;0.025000;0.023300;0.541800;0.030400;0.061300;0.106700;0.036700;0.466700;0.264400;0.671600;0.125100;0.175600;0.042100;0.234800;0.014100;0.565600;0.008700;0.244800;0.476300;0.064600;0.291900;0.008300;0.174300;0.065000;0.151000;0.307000;0.301100;0.000000;0.300300;0.052100;0.237700;0.613100;0.364500;0.524300;0.460500;0.225200;0.233500;0.530100;0.543100;0.593900;0.594400;0.300300;0.033300;0.223100;0.003300;0.201900;0.062900;0.330800;0.474200;0.261100;0.050800;0.002900;0.011600;0.010000;0.019600;0.138000;0.005000;0.449600;0.216000;0.372500;0.088400;0.178100;0.532200;0.018300;0.067500;0.065900;0.269800;0.161800;0.070000;0.047900;0.085900;0.065400;0.117200;0.063400;0.108400;0.135100;0.553500;0.286500;0.040000;0.032900;0.070500;0.460900;0.479700;0.370400;0.184700;0.072100;0.017500;0.009500;0.032100;0.666900;0.543500;0.042500;0.464600;0.414600;0.053300;0.093000;0.109700;0.299500;0.065000;0.174700;0.165100;0.082500;0.125500;0.450900;0.076300;0.092600;0.145500;0.067500;0.304500;0.023300;0.049200;0.044600;0.274900;0.566800;0.495500;0.465900;0.061300;0.313600
0.590;0.727900;0.367400;0.600600;0.689100;0.639400;0.030800;0.417500;0.541000;0.761600;0.370800;0.644000;0.025400;0.622300;0.448000;0.619000;0.536400;0.517200;0.571000;0.299500;0.065900;0.332800;0.869700;0.531400;0.644400;0.462500;0.299000;0.319500;0.557200;0.375400;0.110900;0.676100;0.706600;0.360000;0.425000;0.510900;0.397500;0.589400;0.504300;0.255300;0.132600;0.516000;0.815000;0.500900;0.529700;0.162200;0.168900;0.475500;0.380400;0.386600;0.720300;0.216000;0.602300;0.519700;0.539700;0.216000;0.569800;0.735400;0.693200;0.234800;0.038800;0.541800;0.047900;0.061300;0.697400;0.079200;0.466700;0.656100;0.671600;0.423300;0.175600;0.376600;0.513500;0.490500;0.813400;0.443800;0.477200;0.476300;0.113800;0.291900;0.437100;0.558500;0.494300;0.168500;0.523900;0.301100;0.445000;0.601500;0.068800;0.587700;0.613100;1.764800;0.524300;0.660700;0.610600;0.636500;0.530100;0.543100;0.593900;0.594400;0.674100;0.679500;0.223100;0.047100;0.773700;0.528900;0.640700;0.729900;0.610200;0.050800;0.275700;0.011600;0.531000;0.251900;0.002900;0.425000;0.449600;0.514300;0.624800;0.468000;0.244800;0.532200;0.722400;0.406600;0.053300;0.269800;0.161800;0.144700;0.202300;0.134300;0.023700;0.117200;0.222300;0.108400;0.135100;0.553500;0.286500;0.437500;0.487200;0.358700;0.629000;0.771200;0.572300;0.513900;0.560200;0.247300;0.220200;0.158500;0.666900;0.798400;0.042500;0.660700;0.584400;0.593900;0.093000;0.291500;0.665300;0.115500;0.639400;0.165100;0.012000;0.237700;0.450900;0.474700;0.092600;0.484700;0.067500;0.655700;0.023300;0.233100;0.319100;0.274900;0.566800;0.825500;0.604800;0.624400;0.678200
0.600;0.966900;0.651900;0.853800;0.965600;0.950200;0.193500;0.686100;0.541000;0.761600;0.634400;0.644000;0.430800;0.959800;0.695700;0.805800;1.127000;0.517200;0.825100;0.596900;0.428800;0.496800;1.094500;0.813000;0.911400;0.939800;0.299000;0.591500;0.768700;0.750000;0.425800;0.676100;0.954400;0.991900;0.748700;0.784200;0.397500;0.589400;0.925100;0.255300;0.427100;0.771700;1.143700;0.771200;0.831700;0.596500;0.501400;0.685700;0.615700;0.689100;0.998600;0.514300;0.602300;0.739100;0.786300;0.504300;0.927700;0.735400;0.951900;0.546000;0.367000;1.157100;0.491300;0.645300;0.697400;0.402900;1.099100;0.938900;0.970600;0.674000;0.529300;0.376600;0.513500;0.490500;1.103700;0.774600;0.762500;0.896400;0.113800;0.875100;0.714100;0.761600;0.724100;0.506800;0.805800;0.842600;0.445000;0.812100;0.452500;0.922700;0.849700;1.736500;0.840900;0.660700;0.610600;0.928900;0.779200;0.713200;0.904700;0.943900;0.953100;0.679500;0.902600;0.364900;0.773700;0.833000;0.990700;0.729900;0.908500;0.475900;0.541400;0.436300;0.531000;0.251900;0.466700;0.665300;0.887200;0.873400;0.892600;0.468000;0.624000;1.262600;0.722400;0.667800;0.367000;0.531000;0.754500;0.144700;0.640200;0.460900;0.401700;0.620700;0.477200;0.603100;0.497200;0.751200;0.603100;0.677800;0.798700;0.358700;0.924700;1.019000;0.843800;0.513900;0.833000;0.610200;0.617300;0.501800;0.913500;1.142100;0.797100;0.660700;0.856700;0.593900;0.495100;0.596500;0.996900;0.221000;0.639400;0.470900;0.370400;0.551000;0.737100;0.735800;0.488000;0.706200;0.294500;0.950200;0.333700;0.233100;0.606500;0.614800;0.760000;1.136600;0.820900;0.624400;0.678200
0.610;0.966900;0.888400;1.156600;0.965600;1.323500;0.466700;0.936800;1.123300;1.109500;0.953500;0.869200;0.430800;1.294300;0.997700;1.077400;1.127000;0.740400;1.122900;0.596900;0.610600;0.767100;1.346900;1.158300;1.245100;0.939800;0.620200;0.992300;0.768700;1.062800;0.425800;0.948500;1.266400;0.991900;1.129600;1.148300;0.609800;0.823000;0.925100;0.783700;0.741600;0.771700;1.143700;1.039900;1.179200;0.596500;0.774600;0.946400;0.846300;0.946400;1.307200;0.724900;1.251800;1.002700;1.101600;0.812900;0.927700;1.080700;1.260100;0.808400;0.639400;1.157100;0.740400;0.645300;0.948900;0.666100;1.099100;1.269300;1.283100;0.674000;0.865900;0.616900;1.066600;0.763700;1.103700;1.178300;0.762500;0.896400;0.807900;0.875100;0.714100;1.036100;0.724100;0.849200;1.127100;0.842600;0.790400;0.812100;0.676600;1.268500;1.076600;1.768200;1.246300;1.144100;1.306000;1.287200;1.057000;0.981900;1.289300;1.262600;1.268400;1.029900;0.902600;0.589400;1.030300;1.120000;0.990700;1.007800;1.273500;0.475900;0.882200;0.707000;1.110800;0.609400;0.466700;1.108300;0.887200;1.229200;1.115000;0.711200;0.624000;1.262600;1.086200;0.932200;0.635700;0.756600;0.754500;0.780400;0.640200;0.693600;0.727900;0.867600;0.758700;0.603100;0.854300;0.970600;0.781700;0.677800;1.120800;0.691100;0.924700;1.258400;0.843800;0.852600;1.161700;0.610200;0.617300;0.501800;1.149600;1.142100;0.797100;0.908900;1.118700;0.932600;0.701600;0.991900;1.274700;0.621900;0.919700;0.716200;0.666100;0.795900;1.062800;1.097400;0.691100;0.925200;0.636500;0.950200;0.629400;0.762900;0.606500;0.840500;1.016900;1.414400;1.138300;0.819600;1.203000
0.620;1.256800;1.143300;1.156600;1.488700;1.323500;0.466700;1.332300;1.123300;1.417300;1.316000;1.142900;0.714500;1.540800;1.381500;1.421500;1.403200;0.969000;1.486600;0.962300;0.882200;1.079100;1.563400;1.158300;1.245100;1.294300;0.948900;1.286800;1.092900;1.413600;0.909300;1.200000;1.266400;1.244300;1.437000;1.418600;0.872600;1.105800;1.265100;0.783700;0.741600;1.110800;1.399900;1.307700;1.179200;1.168300;1.122100;0.946400;1.132100;1.204600;1.307200;0.724900;1.251800;1.263000;1.101600;1.135400;1.255900;1.402400;1.260100;1.119500;0.639400;1.397400;0.952300;0.934800;1.283500;0.984800;1.415300;1.269300;1.541300;1.164600;1.202100;0.863400;1.066600;0.999000;1.362300;1.178300;1.480800;1.239700;0.807900;1.123700;1.090800;1.314800;1.253500;1.245100;1.127100;1.125800;1.120000;1.417300;0.676600;1.268500;1.342300;1.768200;1.551700;1.144100;1.306000;1.554200;1.394000;1.276400;1.579700;1.531300;1.500400;1.418200;1.290600;0.917200;1.276400;1.400700;1.514100;1.367700;1.273500;0.729900;0.882200;1.037800;1.110800;0.954300;1.113700;1.108300;1.115400;1.229200;1.115000;0.918500;0.852200;1.504500;1.439500;0.932200;0.989400;1.064100;1.081200;0.780400;1.150000;0.976900;0.727900;1.218800;1.084900;1.266400;1.172100;1.218000;1.025300;1.045300;1.414400;1.052000;1.307700;1.529600;1.427800;1.211700;1.161700;1.175000;0.870500;1.110800;1.415300;1.399400;1.147900;1.240500;1.118700;1.273900;0.938900;0.991900;1.274700;0.947300;1.274700;1.029000;1.014800;1.025300;1.389000;1.097400;0.912700;1.225100;0.911800;1.507000;0.919700;0.762900;1.059000;1.218000;1.310600;1.414400;1.444100;1.089900;1.203000
