TimeStamp;2025-07-07 10-55-28;2025-07-07 10-55-46;2025-07-07 10-56-04;2025-07-07 10-56-22;2025-07-07 10-56-41;2025-07-07 10-56-59;2025-07-07 10-57-18;2025-07-07 10-57-36;2025-07-07 10-57-54;2025-07-07 10-58-12;2025-07-07 10-58-30;2025-07-07 10-58-48;2025-07-07 10-59-06;2025-07-07 10-59-25;2025-07-07 10-59-43;2025-07-07 11-00-01;2025-07-07 11-00-19;2025-07-07 11-00-37;2025-07-07 11-00-55;2025-07-07 11-01-13;2025-07-07 11-01-31;2025-07-07 11-01-50;2025-07-07 11-02-08;2025-07-07 11-02-27;2025-07-07 11-02-45;2025-07-07 11-03-03;2025-07-07 11-03-21;2025-07-07 11-03-39;2025-07-07 11-03-58;2025-07-07 11-04-16;2025-07-07 11-04-35;2025-07-07 11-04-53;2025-07-07 11-05-11;2025-07-07 11-05-29;2025-07-07 11-05-47;2025-07-07 11-06-05;2025-07-07 11-06-24;2025-07-07 11-06-42;2025-07-07 11-07-01;2025-07-07 11-07-19;2025-07-07 11-07-37;2025-07-07 11-07-57;2025-07-07 11-08-16;2025-07-07 11-08-36;2025-07-07 11-08-54;2025-07-07 11-09-13;2025-07-07 11-09-31;2025-07-07 11-09-49;2025-07-07 11-10-07;2025-07-07 11-10-28;2025-07-07 11-10-46;2025-07-07 11-11-04;2025-07-07 11-11-22;2025-07-07 11-11-41;2025-07-07 11-11-59;2025-07-07 11-12-17;2025-07-07 11-12-35;2025-07-07 11-12-53;2025-07-07 11-13-12;2025-07-07 11-13-30;2025-07-07 11-13-48;2025-07-07 11-16-37;2025-07-07 11-16-56;2025-07-07 11-17-14;2025-07-07 11-17-32;2025-07-07 11-17-50;2025-07-07 11-18-08;2025-07-07 11-18-26;2025-07-07 11-18-44;2025-07-07 11-19-03;2025-07-07 11-19-21;2025-07-07 11-19-39;2025-07-07 11-19-57;2025-07-07 11-20-15;2025-07-07 11-20-35;2025-07-07 11-20-54;2025-07-07 11-21-12;2025-07-07 11-21-31;2025-07-07 11-21-49;2025-07-07 11-22-07;2025-07-07 11-22-26;2025-07-07 11-22-44;2025-07-07 11-23-02;2025-07-07 11-23-20;2025-07-07 11-23-38;2025-07-07 11-23-57;2025-07-07 11-24-15;2025-07-07 11-24-34;2025-07-07 11-24-52;2025-07-07 11-25-10;2025-07-07 11-25-45;2025-07-07 11-26-03;2025-07-07 11-26-22;2025-07-07 11-26-40;2025-07-07 11-26-58;2025-07-07 11-27-16;2025-07-07 11-25-28;2025-07-07 11-25-46;2025-07-07 11-26-04;2025-07-07 11-26-23;2025-07-07 11-26-41;2025-07-07 11-26-59;2025-07-07 11-27-17;2025-07-07 11-27-35;2025-07-07 11-27-54;2025-07-07 11-27-34;2025-07-07 11-27-53;2025-07-07 11-28-11;2025-07-07 11-28-29;2025-07-07 11-28-48;2025-07-07 11-29-06;2025-07-07 11-29-24;2025-07-07 11-28-12;2025-07-07 11-28-30;2025-07-07 11-28-49;2025-07-07 11-29-07;2025-07-07 11-29-24;2025-07-07 11-29-43;2025-07-07 11-30-01;2025-07-07 11-30-19;2025-07-07 11-30-37;2025-07-07 11-30-55;2025-07-07 11-31-14;2025-07-07 11-31-32;2025-07-07 11-31-50;2025-07-07 11-32-09;2025-07-07 11-32-27;2025-07-07 11-32-45;2025-07-07 11-33-03;2025-07-07 11-33-23;2025-07-07 11-33-44;2025-07-07 11-34-02;2025-07-07 11-34-20;2025-07-07 11-34-38;2025-07-07 11-34-57;2025-07-07 11-35-15;2025-07-07 11-35-33;2025-07-07 11-35-51;2025-07-07 11-38-21;2025-07-07 11-38-39;2025-07-07 11-38-57;2025-07-07 11-39-15;2025-07-07 11-39-33;2025-07-07 11-39-51;2025-07-07 11-40-10;2025-07-07 11-40-28;2025-07-07 11-40-47;2025-07-07 11-41-05;2025-07-07 11-41-23;2025-07-07 11-41-41;2025-07-07 11-41-59;2025-07-07 11-42-17;2025-07-07 11-42-35;2025-07-07 11-42-53;2025-07-07 11-43-12;2025-07-07 11-43-31;2025-07-07 11-43-49;2025-07-07 11-44-07;2025-07-07 11-44-26;2025-07-07 11-44-44;2025-07-07 11-45-02;2025-07-07 11-45-20;2025-07-07 11-45-39;2025-07-07 11-45-57;2025-07-07 11-46-16;2025-07-07 11-46-34;2025-07-07 11-46-52;2025-07-07 11-47-10;2025-07-07 11-47-29;2025-07-07 11-47-47;2025-07-07 11-48-06;2025-07-07 11-48-24;2025-07-07 11-48-42;2025-07-07 11-49-00;2025-07-07 11-49-18;2025-07-07 11-49-36;2025-07-07 11-49-55;2025-07-07 11-50-13;2025-07-07 11-50-32;2025-07-07 11-50-50;2025-07-07 11-51-09;2025-07-07 11-51-27;2025-07-07 11-51-45;2025-07-07 11-52-03;2025-07-07 11-52-21;2025-07-07 11-52-40;2025-07-07 11-52-59;2025-07-07 11-53-17;2025-07-07 11-53-35;2025-07-07 11-53-53;2025-07-07 11-54-11;2025-07-07 11-54-29;2025-07-07 11-54-48;2025-07-07 11-55-06;2025-07-07 11-55-24;2025-07-07 11-55-42;2025-07-07 11-56-00;2025-07-07 11-56-19;2025-07-07 11-56-37;2025-07-07 11-56-55;2025-07-07 11-57-13;2025-07-07 11-57-31
0.440;1.440000;1.580000;1.440000;1.400000;1.360000;1.740000;1.560000;1.540000;1.480000;1.500000;1.680000;1.580000;1.500000;1.660000;1.660000;1.580000;1.660000;1.700000;1.660000;1.480000;1.640000;1.700000;1.800000;1.700000;1.760000;1.620000;1.460000;1.600000;1.480000;1.720000;1.800000;1.720000;1.620000;1.620000;1.780000;1.520000;1.600000;1.740000;1.760000;1.680000;1.720000;1.740000;1.680000;1.740000;1.680000;1.860000;1.840000;1.800000;1.760000;1.780000;1.880000;1.800000;1.800000;2.060000;2.000000;1.820000;1.920000;1.880000;1.820000;1.960000;1.720000;1.580000;1.560000;1.540000;1.480000;1.420000;1.480000;1.440000;1.480000;1.700000;1.720000;1.520000;1.600000;1.460000;1.580000;1.520000;1.340000;1.580000;1.580000;1.640000;1.700000;1.440000;1.660000;1.620000;1.440000;1.740000;1.560000;1.660000;1.640000;1.620000;0.020800;0.055900;0.140500;0.143000;0.001600;;1.560000;1.560000;1.440000;1.800000;1.720000;1.640000;1.700000;1.660000;1.660000;0.212700;0.037500;0.041700;0.070900;0.014100;0.173900;;1.660000;1.480000;1.820000;1.700000;1.740000;1.600000;1.620000;1.620000;1.620000;1.680000;1.780000;1.940000;1.900000;1.760000;1.740000;1.700000;1.780000;1.720000;1.900000;1.880000;1.860000;2.060000;1.820000;1.780000;1.780000;1.700000;1.560000;1.620000;1.580000;1.500000;1.620000;1.480000;1.580000;1.320000;1.620000;1.620000;1.680000;1.580000;1.600000;1.500000;1.840000;1.520000;1.660000;1.680000;1.700000;1.700000;1.600000;1.760000;1.580000;1.500000;1.700000;1.560000;1.740000;1.700000;1.600000;1.540000;1.480000;1.580000;1.840000;1.960000;1.760000;1.560000;1.780000;1.700000;1.780000;1.580000;1.820000;1.860000;1.780000;1.820000;1.820000;1.760000;1.700000;1.660000;1.900000;1.800000;1.760000;2.100000;1.780000;1.760000;1.620000;1.540000;1.840000;1.860000;1.960000;1.740000;1.800000;1.860000;1.800000;1.740000
0.450;1.300000;1.520000;1.400000;1.440000;1.300000;1.680000;1.600000;1.540000;1.400000;1.460000;1.660000;1.500000;1.420000;1.680000;1.620000;1.600000;1.700000;1.620000;1.580000;1.540000;1.600000;1.700000;1.720000;1.600000;1.660000;1.540000;1.660000;1.600000;1.480000;1.860000;1.740000;1.620000;1.560000;1.620000;1.780000;1.560000;1.620000;1.800000;1.860000;1.540000;1.720000;1.760000;1.680000;1.760000;1.560000;1.780000;1.960000;1.840000;1.760000;1.800000;1.820000;1.800000;1.720000;1.880000;1.960000;1.900000;1.920000;1.840000;1.840000;1.820000;1.840000;1.560000;1.460000;1.540000;1.540000;1.420000;1.460000;1.440000;1.440000;1.620000;1.680000;1.560000;1.480000;1.460000;1.540000;1.640000;1.340000;1.700000;1.500000;1.620000;1.620000;1.420000;1.600000;1.500000;1.380000;1.720000;1.620000;1.580000;1.640000;1.700000;0.062100;0.126300;0.140500;0.143500;0.045000;;1.560000;1.580000;1.520000;1.860000;1.680000;1.680000;1.680000;1.700000;1.560000;0.120100;0.079600;0.041700;0.010800;0.090100;0.166000;;1.560000;1.460000;1.740000;1.740000;1.640000;1.660000;1.540000;1.700000;1.560000;1.540000;1.800000;1.920000;1.780000;1.840000;1.880000;1.700000;1.720000;1.740000;1.900000;1.920000;1.860000;1.960000;1.880000;1.940000;1.800000;1.700000;1.480000;1.680000;1.540000;1.500000;1.620000;1.480000;1.520000;1.320000;1.620000;1.620000;1.620000;1.580000;1.580000;1.580000;1.780000;1.440000;1.640000;1.740000;1.680000;1.660000;1.600000;1.760000;1.580000;1.380000;1.640000;1.640000;1.720000;1.680000;1.760000;1.560000;1.560000;1.560000;1.840000;1.800000;1.760000;1.560000;1.700000;1.700000;1.860000;1.680000;1.880000;1.720000;1.720000;1.700000;1.820000;1.820000;1.700000;1.720000;1.880000;1.800000;1.840000;2.100000;1.740000;1.740000;1.740000;1.600000;1.900000;1.780000;1.940000;1.780000;1.800000;1.820000;1.760000;1.800000
0.460;1.560000;1.400000;1.480000;1.380000;1.320000;1.700000;1.620000;1.540000;1.620000;1.400000;1.660000;1.560000;1.440000;1.600000;1.660000;1.620000;1.560000;1.620000;1.640000;1.540000;1.620000;1.640000;1.700000;1.620000;1.600000;1.480000;1.520000;1.660000;1.480000;1.760000;1.780000;1.680000;1.560000;1.560000;1.840000;1.500000;1.540000;1.740000;1.820000;1.560000;1.740000;1.600000;1.700000;1.680000;1.580000;1.840000;2.000000;1.820000;1.800000;1.800000;1.800000;1.760000;1.700000;1.880000;2.120000;1.960000;1.820000;1.840000;1.960000;1.860000;1.780000;1.520000;1.500000;1.460000;1.440000;1.380000;1.460000;1.440000;1.460000;1.640000;1.720000;1.540000;1.520000;1.440000;1.540000;1.500000;1.380000;1.680000;1.500000;1.740000;1.680000;1.420000;1.640000;1.580000;1.440000;1.720000;1.700000;1.660000;1.680000;1.640000;0.121300;0.157600;0.016600;0.120500;0.045000;;1.580000;1.520000;1.420000;1.900000;1.680000;1.720000;1.740000;1.680000;1.560000;0.120100;0.126800;0.019600;0.037500;0.094200;0.066700;;1.580000;1.560000;1.660000;1.780000;1.700000;1.580000;1.520000;1.660000;1.560000;1.560000;1.780000;1.980000;1.960000;1.780000;1.820000;1.700000;1.680000;1.740000;1.980000;1.800000;1.960000;2.120000;1.820000;1.900000;1.720000;1.700000;1.440000;1.580000;1.640000;1.580000;1.560000;1.520000;1.520000;1.300000;1.620000;1.520000;1.740000;1.600000;1.540000;1.580000;1.700000;1.360000;1.720000;1.820000;1.780000;1.740000;1.600000;1.720000;1.580000;1.460000;1.640000;1.580000;1.660000;1.700000;1.720000;1.500000;1.540000;1.520000;1.780000;1.760000;1.740000;1.560000;1.760000;1.820000;1.740000;1.680000;1.880000;1.860000;1.720000;1.740000;1.820000;1.800000;1.580000;1.600000;1.780000;1.800000;1.700000;1.900000;1.820000;1.720000;1.700000;1.600000;2.040000;1.840000;2.000000;1.840000;1.820000;1.820000;1.860000;1.660000
0.470;1.560000;1.440000;1.460000;1.420000;1.400000;1.720000;1.740000;1.560000;1.580000;1.480000;1.660000;1.640000;1.440000;1.600000;1.560000;1.600000;1.700000;1.600000;1.640000;1.480000;1.640000;1.740000;1.620000;1.620000;1.760000;1.580000;1.520000;1.660000;1.480000;1.800000;1.760000;1.680000;1.620000;1.580000;1.780000;1.660000;1.560000;1.800000;1.920000;1.560000;1.600000;1.680000;1.600000;1.680000;1.760000;1.860000;2.100000;1.800000;1.800000;1.780000;1.760000;1.700000;1.800000;1.940000;2.100000;1.860000;1.860000;1.820000;;1.840000;1.700000;1.620000;1.500000;1.540000;1.440000;1.460000;1.480000;1.420000;1.520000;1.640000;1.680000;1.560000;1.660000;1.440000;1.480000;1.660000;1.420000;1.760000;1.520000;1.640000;1.640000;1.500000;1.600000;1.560000;1.340000;1.700000;1.660000;;1.580000;1.780000;0.150100;0.157600;0.016600;0.081300;0.080900;;1.520000;1.600000;1.420000;1.920000;1.780000;1.720000;1.800000;1.700000;1.640000;0.004500;0.181400;0.019600;0.037500;0.094200;0.043800;;1.640000;1.500000;1.800000;1.760000;1.820000;1.640000;1.560000;1.700000;1.680000;1.600000;1.860000;;1.780000;1.880000;1.780000;1.720000;1.700000;1.680000;1.820000;1.860000;;2.040000;1.840000;1.860000;1.840000;1.780000;1.540000;1.700000;1.560000;1.440000;1.560000;1.560000;1.480000;1.440000;1.700000;1.600000;1.840000;1.560000;1.560000;1.600000;1.720000;1.440000;1.700000;1.740000;1.820000;1.740000;1.560000;1.700000;1.700000;1.480000;1.660000;1.580000;1.780000;1.700000;1.700000;1.480000;1.520000;1.620000;1.840000;1.940000;1.740000;1.620000;1.740000;1.960000;1.760000;1.660000;1.840000;1.760000;1.660000;1.740000;1.720000;1.860000;1.580000;1.600000;1.880000;1.760000;1.800000;1.820000;1.780000;1.700000;1.600000;1.520000;2.060000;1.940000;2.060000;1.780000;1.800000;1.820000;;1.760000
0.480;1.420000;1.440000;1.480000;1.460000;1.380000;1.720000;1.660000;1.600000;1.580000;1.500000;1.620000;1.580000;;1.700000;1.640000;1.600000;1.760000;1.720000;;1.560000;1.620000;1.660000;1.720000;1.600000;;1.660000;1.520000;1.700000;1.420000;;1.780000;1.640000;1.640000;1.540000;;1.640000;1.600000;1.760000;1.840000;1.680000;1.720000;1.700000;1.680000;1.700000;;1.860000;;;1.820000;1.780000;1.800000;1.680000;1.700000;1.920000;2.100000;1.880000;1.860000;1.840000;;1.840000;1.740000;1.620000;1.480000;1.580000;1.560000;1.400000;1.460000;;1.520000;1.640000;;;1.600000;1.520000;1.480000;;1.400000;1.760000;1.580000;2.160000;1.720000;;1.540000;1.640000;1.380000;1.700000;1.640000;;;1.780000;0.164300;0.152600;0.015000;0.081300;0.103000;;1.500000;1.640000;1.440000;1.800000;1.760000;1.700000;1.800000;1.840000;1.640000;0.004500;0.181400;0.054200;0.039600;0.161000;0.043800;;1.640000;;1.800000;1.840000;1.820000;1.640000;1.560000;1.780000;1.740000;;;;1.720000;1.800000;1.780000;1.660000;1.760000;;1.820000;1.900000;;2.140000;1.800000;1.840000;1.840000;1.720000;1.540000;;1.620000;1.520000;1.620000;1.560000;;1.420000;1.660000;1.640000;1.700000;;1.500000;;;1.440000;1.720000;1.800000;1.800000;1.700000;1.560000;;1.660000;1.480000;1.640000;1.680000;1.780000;1.800000;1.700000;;1.540000;1.620000;1.840000;;1.740000;1.580000;1.820000;1.900000;1.760000;1.660000;1.740000;1.660000;1.780000;;1.800000;1.740000;1.660000;1.720000;;1.860000;1.780000;;1.720000;;1.560000;1.620000;2.040000;;2.060000;1.840000;1.720000;1.820000;;1.740000
0.490;;1.620000;;1.460000;1.480000;;1.620000;;;1.500000;;;;1.740000;1.640000;;;;;;;1.720000;;;;;;;1.440000;;1.740000;;;;;;1.640000;;1.920000;;1.680000;;;;;;;;;;1.800000;1.760000;;1.860000;2.060000;1.940000;1.840000;;;;;;;1.560000;1.560000;;;;;;;;;;1.660000;;;1.800000;1.560000;1.900000;1.800000;;1.540000;;;1.680000;1.660000;;;1.600000;0.164300;0.112200;0.002500;0.027100;0.152200;;;1.640000;;1.840000;;1.780000;;;00;0.034600;0.196000;0.138000;0.009500;0.161000;0.003300;;1.640000;;;1.840000;;;1.620000;1.760000;;;;;;1.860000;1.680000;;;;1.880000;1.920000;;2.140000;1.840000;;;1.700000;1.520000;;;;;1.560000;;;;;;;;;;;1.820000;1.740000;;1.700000;1.640000;;;1.540000;1.640000;1.640000;;;;;;1.620000;;;;1.680000;;;1.900000;;1.820000;;1.820000;;;;;1.620000;;;;;;;1.680000;;2.000000;;;;1.800000;;;
0.500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.840000;;;;;;;;;;;;;;;;;;;;;1.740000;;;;;;;;;;;;0.001908;0.177200;0.105500;0.046700;0.024600;0.152200;;;;;;;;;;0.109600;0.016200;0.196000;0.171400;0.001600;0.125900;0.003300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.780000;;;;;;;;;
0.510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.364500;0.199400;0.002900;0.046700;0.032100;0.158500;;;;;;;;;;0.005000;0.042100;0.104700;0.171400;0.090900;0.119300;0.057500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.061100;0.078400;0.051300;0.135500;0.048800;0.158500;;;;;;;;;;0.005000;0.042100;0.018700;0.136400;0.134700;0.037500;0.083400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.061100;0.036300;0.051300;0.135500;0.045400;0.128000;;;;;;;;;;0.040400;0.050000;0.047900;0.136400;0.134700;0.037500;0.112200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.417800;0.012500;0.012000;0.104600;0.045400;0.016200;;;;;;;;;;0.074200;0.050000;0.047900;0.075900;0.151400;0.067900;0.112200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.630500;0.012500;0.062900;0.026700;0.065900;0.061700;;;;;;;;;;0.126400;0.084200;0.040400;0.006200;0.088800;0.067900;0.105500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.785700;0.007100;0.087200;0.058400;0.089700;0.087100;;;;;;;;;;0.126400;0.089600;0.040400;0.032900;0.004100;0.103000;0.105500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.785700;0.040900;0.106700;0.058400;0.002500;0.029600;;;;;;;;;;0.162600;0.040400;0.057500;0.032900;0.016700;0.188100;0.131800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.007600;0.147600;0.114700;0.521800;0.433800;0.029600;;;;;;;;;;0.162600;0.040400;0.448000;0.541400;0.383300;0.501800;0.342000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.007600;0.472100;0.114700;0.521800;0.723300;0.175100;;;;;;;;;;0.142600;0.733300;0.663600;0.541400;0.383300;0.501800;0.672000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.081400;0.669000;0.102100;0.785400;0.723300;0.473000;;;;;;;;;;0.100500;0.733300;0.663600;0.754100;0.676100;1.001100;0.672000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.154900;0.669000;0.466700;1.092400;1.109900;0.738300;;;;;;;;;;0.046700;1.074900;1.374400;1.050300;0.963100;1.001100;1.315200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.221600;0.979400;0.829200;1.344800;1.442000;1.042400;;;;;;;;;;0.046700;1.439100;1.374400;1.304300;1.210100;1.324800;1.315200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.221600;1.341900;1.205000;1.344800;1.653900;1.424900;;;;;;;;;;0.055900;1.632200;1.687700;1.304300;1.430300;1.631800;1.510000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.346700;1.673100;1.480800;1.781100;1.839900;1.424900;;;;;;;;;;0.055900;1.632200;1.805700;1.796100;1.643500;1.846200;1.685600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.346700;1.829500;1.480800;1.781100;1.965900;1.706400;;;;;;;;;;0.043300;1.907100;1.924200;1.796100;1.643500;1.846200;1.833700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.403500;1.952100;1.700200;1.945100;1.965900;1.817000;;;;;;;;;;0.033300;1.907100;1.924200;1.954200;1.811500;2.083100;1.833700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.438900;1.952100;1.859500;2.023900;2.038900;1.950000;;;;;;;;;;0.051300;2.028900;2.124400;2.070600;1.934200;2.083100;2.068100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.452300;2.063500;1.977600;2.095600;2.088100;2.063900;;;;;;;;;;0.051300;2.125700;2.124400;2.155300;2.047200;2.177800;2.068100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.168600;2.075600;2.095600;2.148200;2.157400;;;;;;;;;;0.095500;2.203200;2.194500;2.155300;2.126500;2.250800;2.150300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.244500;2.151500;2.240000;2.207800;2.157400;;;;;;;;;;0.095500;2.273300;2.242400;2.314600;2.197400;2.291700;2.219100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.289200;2.151500;2.240000;2.260800;2.223700;;;;;;;;;;0.291500;2.346700;2.280000;2.314600;2.197400;2.291700;2.285800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.320000;2.211600;2.310400;2.260800;2.270400;;;;;;;;;;0.629800;2.346700;2.280000;2.343400;2.268700;2.329200;2.285800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
