TimeStamp;2025-07-07 10-59-35;2025-07-07 10-59-54;2025-07-07 11-00-12;2025-07-07 11-00-30;2025-07-07 11-00-48;2025-07-07 11-01-06;2025-07-07 11-01-24;2025-07-07 11-01-43;2025-07-07 11-02-01;2025-07-07 11-02-19;2025-07-07 11-02-37;2025-07-07 11-02-55;2025-07-07 11-03-14;2025-07-07 11-03-32;2025-07-07 11-03-50;2025-07-07 11-04-09;2025-07-07 11-04-27;2025-07-07 11-04-45;2025-07-07 11-05-04;2025-07-07 11-05-22;2025-07-07 11-05-40;2025-07-07 11-05-58;2025-07-07 11-06-16;2025-07-07 11-06-35;2025-07-07 11-06-53;2025-07-07 11-07-11;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-07-30;2025-07-07 11-07-49;2025-07-07 11-08-09;2025-07-07 11-08-29;2025-07-07 11-08-47;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-09-06;2025-07-07 11-09-24;2025-07-07 11-09-42;2025-07-07 11-10-00;2025-07-07 11-10-20;2025-07-07 11-10-39;2025-07-07 11-10-57;2025-07-07 11-10-57;2025-07-07 11-11-15;2025-07-07 11-11-33;2025-07-07 11-11-52;2025-07-07 11-12-10;2025-07-07 11-12-28;2025-07-07 11-12-46;2025-07-07 11-13-04;2025-07-07 11-13-22;2025-07-07 11-13-40;2025-07-07 11-16-30;2025-07-07 11-16-48;2025-07-07 11-17-06;2025-07-07 11-17-25;2025-07-07 11-17-42;2025-07-07 11-18-00;2025-07-07 11-18-19;2025-07-07 11-18-37;2025-07-07 11-18-55;2025-07-07 11-19-14;2025-07-07 11-19-32;2025-07-07 11-19-50;2025-07-07 11-20-08;2025-07-07 11-20-28;2025-07-07 11-20-46;2025-07-07 11-21-05;2025-07-07 11-21-23;2025-07-07 11-21-42;2025-07-07 11-22-00;2025-07-07 11-22-18;2025-07-07 11-22-37;2025-07-07 11-22-55;2025-07-07 11-23-13;2025-07-07 11-23-31;2025-07-07 11-23-50;2025-07-07 11-24-08;2025-07-07 11-24-26;2025-07-07 11-24-45;2025-07-07 11-25-03;2025-07-07 11-25-21;2025-07-07 11-25-39;2025-07-07 11-25-57;2025-07-07 11-26-16;2025-07-07 11-26-34;2025-07-07 11-26-52;2025-07-07 11-27-10;2025-07-07 11-27-28;2025-07-07 11-27-46;2025-07-07 11-28-04;2025-07-07 11-28-23;2025-07-07 11-28-41;2025-07-07 11-29-00;2025-07-07 11-29-18;2025-07-07 11-29-35;2025-07-07 11-29-53;2025-07-07 11-30-12;2025-07-07 11-30-30;2025-07-07 11-30-48;2025-07-07 11-31-07;2025-07-07 11-31-25;2025-07-07 11-31-43;2025-07-07 11-32-01;2025-07-07 11-32-20;2025-07-07 11-32-38;2025-07-07 11-32-56;2025-07-07 11-33-16;2025-07-07 11-33-37;2025-07-07 11-33-55;2025-07-07 11-34-13;2025-07-07 11-34-31;2025-07-07 11-34-49;2025-07-07 11-35-08;2025-07-07 11-35-26;2025-07-07 11-35-44;2025-07-07 11-38-13;2025-07-07 11-38-31;2025-07-07 11-38-50;2025-07-07 11-39-08;2025-07-07 11-39-26;2025-07-07 11-39-44;2025-07-07 11-40-02;2025-07-07 11-40-21;2025-07-07 11-40-39;2025-07-07 11-40-58;2025-07-07 11-41-16;2025-07-07 11-41-34;2025-07-07 11-41-52;2025-07-07 11-42-10;2025-07-07 11-42-28;2025-07-07 11-42-46;2025-07-07 11-43-05;2025-07-07 11-43-23;2025-07-07 11-43-42;2025-07-07 11-44-00;2025-07-07 11-44-18;2025-07-07 11-44-37;2025-07-07 11-44-55;2025-07-07 11-45-13;2025-07-07 11-45-32;2025-07-07 11-45-50;2025-07-07 11-46-08;2025-07-07 11-46-27;2025-07-07 11-46-45;2025-07-07 11-47-03;2025-07-07 11-47-21;2025-07-07 11-47-39;2025-07-07 11-47-58;2025-07-07 11-48-17;2025-07-07 11-48-35;2025-07-07 11-48-53;2025-07-07 11-49-11;2025-07-07 11-49-29;2025-07-07 11-49-47;2025-07-07 11-50-06;2025-07-07 11-50-24;2025-07-07 11-50-43;2025-07-07 11-51-01;2025-07-07 11-51-19;2025-07-07 11-51-38;2025-07-07 11-51-56;2025-07-07 11-52-14;2025-07-07 11-52-32;2025-07-07 11-52-51;2025-07-07 11-53-10;2025-07-07 11-53-28;2025-07-07 11-53-46;2025-07-07 11-54-04;2025-07-07 11-54-22;2025-07-07 11-54-40;2025-07-07 11-54-58;2025-07-07 11-55-17;2025-07-07 11-55-35;2025-07-07 11-55-53;2025-07-07 11-56-11;2025-07-07 11-56-29;2025-07-07 11-56-48;2025-07-07 11-57-06;2025-07-07 11-57-24
0.470;0.865300;0.871400;0.700900;0.821600;1.061100;0.989000;0.826200;1.032400;0.857300;0.822800;1.079200;0.870500;0.866200;0.922100;1.044000;0.892800;0.987800;0.693200;0.923300;0.864400;0.908700;1.035800;0.793200;0.897000;1.169000;1.540000;1.240000;1.540000;1.420000;1.480000;1.300000;0.938300;0.916300;0.861600;0.888800;0.878400;1.620000;1.460000;1.760000;1.320000;1.460000;2.883800;0.917500;0.957600;0.860700;0.931300;0.739400;1.460000;1.220000;0.793200;0.841100;0.832300;0.980500;0.857300;0.884800;0.976800;0.857700;1.060200;0.890000;0.979600;0.853300;0.970100;1.137200;0.867400;0.832300;0.975900;1.099000;1.105700;0.868000;0.871400;1.007400;0.890300;0.929800;0.971900;1.242300;0.718000;0.895800;1.007100;1.023600;0.932200;0.832000;0.941700;1.088300;0.895200;0.992700;1.028800;1.025400;0.955100;0.873200;1.146700;1.078000;0.972200;0.866800;0.827700;1.026300;0.970700;0.839300;0.984700;1.053800;0.818200;0.735700;0.832900;0.951400;1.099300;0.784900;0.909900;0.927900;0.846300;0.819200;1.080700;0.824900;0.815500;0.840800;0.942000;0.887900;1.082200;0.974400;0.762300;1.013200;0.972500;0.863200;0.923900;0.803600;1.029700;1.144000;0.938000;0.858200;0.944400;0.783100;1.097500;0.997900;1.122600;0.912000;0.972500;1.126500;1.168700;0.935600;1.108800;1.009800;1.181500;0.934700;1.042800;1.002500;0.973100;0.994900;1.060800;1.264000;1.105100;0.941700;0.875700;1.227700;0.997000;1.104200;0.888500;1.199900;1.014100;1.096300;1.028500;0.962100;0.864400;0.835000;0.921500;0.938600;0.891600;0.824700;0.979000;0.945600;0.883300;1.118000;0.857700;1.008000;1.034300;1.060800;1.000000;0.823400;1.012300;1.034000;1.042200;0.913300;1.127800;0.733900;0.994800;0.910200;0.827400;0.869600;1.042200;1.157100
0.480;0.865300;0.921800;0.780000;0.916300;1.205700;1.044600;0.898000;1.055600;0.857300;0.915100;1.152200;0.870500;0.988100;1.006800;1.056600;0.917200;0.987800;0.757400;0.975900;0.864400;0.964900;1.108500;0.863400;0.990900;1.169000;1.340000;1.440000;1.400000;1.480000;1.560000;1.420000;1.036700;0.916300;0.880200;0.888800;0.990300;1.340000;1.620000;1.720000;1.320000;1.440000;2.904900;0.917500;1.007100;0.860700;0.931300;0.787700;1.420000;1.260000;0.840900;0.899200;0.887900;1.020200;0.943800;0.975000;1.082200;0.963700;1.060200;0.985700;0.979600;0.947200;1.030600;1.218200;0.976200;0.935600;1.041600;1.129300;1.105700;0.868000;0.947800;1.007400;1.037000;0.965500;1.040100;1.329100;0.966100;0.968800;1.086200;1.023600;1.030900;0.832000;1.006400;1.218800;0.991500;1.047100;1.099700;1.103000;1.072800;0.953300;1.254000;1.252100;0.972200;0.988700;0.905000;1.093200;0.970700;0.874400;1.047100;1.191600;0.904700;0.840200;1.082200;1.115200;1.155900;0.843000;0.991200;1.005500;0.909600;0.888200;1.080700;0.887000;0.815500;0.914500;0.942000;0.959700;1.082200;1.035200;0.784900;1.069700;1.031500;0.939200;0.923900;0.862500;1.131700;1.144000;1.029100;0.954800;1.021100;0.871700;1.266800;1.012600;1.122600;0.947500;1.060800;1.267100;1.269200;0.983800;1.264000;1.122000;1.264600;1.046200;1.153700;1.099600;1.062100;1.065700;1.060800;1.264000;1.238700;0.941700;0.975600;1.284200;1.142700;1.104200;0.888500;1.340400;1.055600;1.096300;1.079800;1.283900;0.912300;0.971000;0.991200;0.938600;1.025700;0.824700;0.979000;1.075800;0.986300;1.242600;0.967900;1.008000;1.093200;1.236500;1.000000;0.920300;1.186700;1.107000;1.171500;1.044300;1.188000;0.810300;1.026600;0.910200;0.827400;0.932800;1.072100;1.181500
0.490;0.938300;0.921800;0.780000;0.981700;1.329100;1.044600;0.963700;1.067900;1.056300;1.052000;1.152200;1.100500;1.114300;1.145800;1.107900;0.962500;1.177600;0.890300;0.975900;0.947800;0.964900;1.141800;0.863400;0.990900;1.219700;1.400000;1.500000;1.400000;1.480000;1.520000;1.280000;1.036700;1.029100;0.922100;0.974400;1.085600;1.460000;1.580000;1.480000;1.500000;1.440000;2.904900;1.028800;1.007100;0.930700;1.027500;0.787700;1.420000;1.440000;0.913600;0.899200;0.928800;1.020200;1.026300;1.064200;1.218500;1.055300;1.166600;1.080100;1.055300;1.072500;1.030600;1.274400;1.126800;1.077400;1.152800;1.129300;1.228000;1.012300;0.947800;1.184000;1.037000;0.965500;1.149800;1.475800;0.966100;1.009500;1.205400;1.162900;1.113100;0.849100;1.076400;1.419300;1.116700;1.117700;1.147900;1.103000;1.110000;1.023600;1.254000;1.252100;1.207200;1.089600;1.027800;1.151300;1.239000;0.874400;1.111900;1.191600;0.967700;0.924300;1.082200;1.230400;1.270100;0.921200;0.991200;1.005500;1.038500;0.983200;1.156200;0.953900;0.906200;0.980500;1.140300;1.043700;1.230400;1.204400;0.784900;1.069700;1.031500;1.042200;0.957900;0.970700;1.210500;1.227700;1.169900;1.060200;1.126200;1.005200;1.266800;1.037600;1.235000;1.035200;1.141500;1.374300;1.269200;1.072400;1.419200;1.283900;1.323300;1.108800;1.418000;1.099600;1.100300;1.114900;1.374900;1.356900;1.238700;1.212100;0.975600;1.284200;1.199000;1.199200;1.085900;1.340400;1.066300;1.188600;1.092000;1.283900;0.994500;1.055300;1.092900;1.072500;1.146400;1.113700;1.059300;1.185500;1.111900;1.367300;0.967900;1.102700;1.093200;1.236500;1.071500;0.920300;1.186700;1.154600;1.171500;1.044300;1.226700;0.906500;1.097200;1.018400;0.884800;0.932800;1.144000;1.263100
0.500;0.981700;1.061400;0.840500;1.063300;1.329100;1.121000;1.024500;1.123200;1.056300;1.203800;1.231600;1.100500;1.114300;1.243900;1.166600;0.977700;1.177600;0.999400;1.016900;1.017700;0.997600;1.141800;0.986000;1.061200;1.276900;1.380000;1.440000;1.480000;1.400000;1.680000;1.380000;1.240200;1.123500;0.922100;1.128100;1.151900;1.340000;1.440000;1.560000;1.680000;1.340000;2.979400;1.150100;1.054700;1.031800;1.133800;1.015000;1.240000;1.280000;0.988700;1.109100;0.990200;1.111600;1.026300;1.180000;1.218500;1.055300;1.262500;1.080100;1.055300;1.072500;1.129000;1.274400;1.260700;1.335200;1.286000;1.224900;1.228000;1.012300;1.046500;1.184000;1.218500;1.027800;1.265300;1.568700;1.062300;1.113700;1.292400;1.162900;1.113100;0.949600;1.076400;1.547600;1.215100;1.117700;1.231100;1.134500;1.110000;1.115200;1.287300;1.376800;1.207200;1.169600;1.027800;1.169300;1.239000;1.036400;1.111900;1.358400;0.967700;1.025100;1.227400;1.230400;1.400600;1.051700;1.134200;1.089000;1.038500;0.983200;1.222500;0.953900;1.004300;1.085900;1.140300;1.143600;1.230400;1.348400;1.008900;1.178200;1.070900;1.091700;0.980200;0.970700;1.240500;1.308300;1.266200;1.253300;1.262200;1.149400;1.393300;1.037600;1.235000;1.165600;1.214200;1.374300;1.362400;1.072400;1.419200;1.443100;1.323300;1.354800;1.418000;1.239300;1.169300;1.192200;1.374900;1.428400;1.602000;1.212100;1.069700;1.428100;1.199000;1.279600;1.085900;1.503000;1.172400;1.301600;1.195000;1.426900;0.994500;1.055300;1.155300;1.072500;1.146400;1.113700;1.170200;1.352600;1.111900;1.531100;1.210300;1.155500;1.151000;1.275600;1.074000;1.097200;1.361800;1.154600;1.240200;1.086500;1.316900;1.038200;1.097200;1.132600;0.970400;1.152800;1.144000;1.370400
0.510;1.105100;1.061400;0.926400;1.063300;1.480700;1.121000;1.024500;1.224900;1.159500;1.361800;1.302800;1.238400;1.320300;1.379500;1.166600;1.056300;1.284200;0.999400;1.067600;1.144900;1.099000;1.369100;1.107000;1.147000;1.304400;1.380000;1.300000;1.580000;1.300000;1.640000;1.580000;1.240200;1.241700;1.079800;1.271000;1.151900;1.260000;1.300000;1.560000;1.520000;1.660000;3.074400;1.239300;1.128100;1.110600;1.232900;1.015000;1.140000;1.280000;1.079500;1.109100;0.990200;1.111600;1.275600;1.180000;1.355100;1.280800;1.382600;1.237800;1.087400;1.175400;1.218800;1.495300;1.260700;1.562500;1.286000;1.224900;1.382600;1.093300;1.174200;1.227100;1.319300;1.078000;1.353000;1.568700;1.142400;1.113700;1.292400;1.246900;1.233800;1.012300;1.286900;1.778000;1.215100;1.171500;1.287000;1.190100;1.466300;1.236800;1.361200;1.486500;1.370600;1.169600;1.178200;1.270200;1.363000;1.036400;1.150700;1.358400;1.183100;1.188300;1.369400;1.569000;1.540000;1.229200;1.134200;1.175100;1.190100;1.085300;1.303500;1.162000;1.153700;1.154300;1.265200;1.359400;1.274700;1.498100;1.008900;1.178200;1.126500;1.175700;1.069700;1.325200;1.390200;1.375900;1.437900;1.409200;1.517600;1.149400;1.521300;1.267100;1.356900;1.290600;1.337700;1.676800;1.635300;1.256400;1.687800;1.551300;1.544800;1.626700;1.700700;1.239300;1.169300;1.192200;1.612100;1.553400;1.602000;1.329400;1.156200;1.428100;1.290600;1.364000;1.276000;1.649600;1.263700;1.497800;1.195000;1.640500;1.276900;1.238400;1.155300;1.077000;1.317500;1.281500;1.407300;1.352600;1.440000;1.680200;1.210300;1.215500;1.234700;1.382300;1.093800;1.213900;1.652400;1.319600;1.300700;1.123800;1.465700;1.038200;1.162000;1.323900;1.102400;1.152800;1.183400;1.590700
0.520;1.159200;1.116700;1.066600;1.200200;1.613300;1.247500;1.316300;1.376800;1.253700;1.361800;1.365800;1.404900;1.320300;1.479700;1.603500;1.056300;1.319600;1.294000;1.084700;1.345900;1.199600;1.369100;1.269200;1.257000;1.402100;1.440000;1.380000;1.420000;1.440000;1.660000;1.560000;1.310800;1.241700;1.079800;1.271000;1.463600;1.340000;1.220000;1.400000;1.420000;1.420000;3.167900;1.239300;1.187700;1.239300;1.232900;1.138200;1.500000;1.380000;1.079500;1.182400;1.022700;1.191900;1.275600;1.280500;1.570200;1.280800;1.536300;1.326400;1.170200;1.289700;1.327000;1.495300;1.500500;1.701900;1.550900;1.368800;1.526500;1.195900;1.372200;1.298900;1.438800;1.214500;1.353000;1.639600;1.280500;1.177600;1.553100;1.336100;1.361500;1.012300;1.286900;1.778000;1.455600;1.279900;1.470300;1.221300;1.466300;1.310500;1.404600;1.684500;1.484600;1.250000;1.364500;1.382600;1.621200;1.136900;1.185800;1.388700;1.183100;1.277500;1.616300;1.569000;1.540000;1.534400;1.224000;1.276200;1.190100;1.177900;1.329700;1.162000;1.153700;1.220600;1.380100;1.661600;1.330000;1.498100;1.087100;1.189500;1.153400;1.175700;1.069700;1.325200;1.390200;1.375900;1.665500;1.409200;1.517600;1.699100;1.697300;1.267100;1.506000;1.290600;1.446100;1.676800;1.918800;1.256400;1.687800;1.551300;1.544800;1.626700;1.871200;1.300100;1.684800;1.640200;1.816800;1.678400;1.827200;1.567800;1.397500;1.523800;1.393300;1.409500;1.455300;1.718400;1.524100;1.497800;1.299500;1.790200;1.276900;1.483400;1.227100;1.136600;1.638300;1.574800;1.618800;1.906600;1.440000;1.796600;1.338600;1.215500;1.391100;1.587300;1.168700;1.335200;1.873900;1.319600;1.380100;1.329400;1.725700;1.462300;1.162000;1.659400;1.227400;1.303500;1.261000;1.793600
0.530;1.159200;1.257900;1.066600;1.339500;1.767000;1.367600;1.316300;1.376800;1.456800;1.484000;1.432100;1.536900;1.466900;1.479700;1.603500;1.205100;1.380400;1.294000;1.175100;1.649600;1.199600;1.563200;1.269200;1.427500;1.702500;1.580000;1.280000;1.460000;1.440000;1.720000;1.280000;1.377700;1.656700;1.185200;1.547000;1.463600;1.460000;1.380000;1.640000;1.440000;1.760000;3.322600;1.455000;1.250300;1.595300;1.339500;1.268600;1.500000;1.380000;1.174500;1.295500;1.016500;1.362100;1.424400;1.325400;1.805500;1.483100;1.536300;1.388700;1.320600;1.483400;1.495300;1.627300;1.782200;1.701900;1.550900;1.580300;1.701600;1.404600;1.678400;1.385600;1.438800;1.214500;1.402800;1.742800;1.389600;1.340700;1.553100;1.520400;1.471800;1.432700;1.395400;1.973200;1.455600;1.360900;1.470300;1.221300;1.715600;1.310500;1.404600;1.684500;1.631600;1.382600;1.677700;1.382600;1.835700;1.294300;1.289100;1.624600;1.287600;1.277500;1.616300;1.760300;1.677100;1.534400;1.286300;1.422600;1.286700;1.331000;1.440600;1.273500;1.489500;1.220600;1.484000;1.661600;1.453500;1.704300;1.335500;1.248100;1.233200;1.247500;1.445500;1.645400;1.593100;1.771000;1.665500;1.640500;1.735800;1.699100;1.844000;1.430600;1.713800;1.528000;1.446100;1.775800;2.100000;1.394500;1.847900;1.616700;1.726600;1.892600;1.978700;1.407400;1.684800;1.640200;1.920700;1.823200;1.972000;1.677400;1.679900;1.523800;1.565600;1.437300;1.703700;1.783100;1.524100;1.788400;1.564100;1.790200;1.567100;1.740700;1.326700;1.269200;1.879400;1.816800;1.890700;1.906600;1.772500;1.796600;1.531400;1.382900;1.391100;1.587300;1.410400;1.543300;1.873900;1.516100;1.442800;1.329400;1.725700;1.462300;1.322700;1.884900;1.446800;1.585500;1.389600;1.793600
0.540;1.198000;1.384700;1.356900;1.545200;1.885800;1.550600;1.610800;1.815600;1.456800;1.718400;1.558900;1.536900;1.706200;1.648400;1.837600;1.425400;1.380400;1.488600;1.249400;1.649600;1.693000;1.811000;1.663400;1.730300;1.702500;1.560000;1.440000;1.660000;1.620000;1.800000;1.600000;1.506600;1.656700;1.477000;1.547000;1.688100;1.620000;1.560000;1.600000;1.600000;1.780000;3.322600;1.455000;1.321500;1.595300;1.339500;1.374900;1.600000;1.300000;1.317200;1.411900;1.092000;1.611700;1.580900;1.379200;2.004700;1.649600;1.805200;1.493500;1.320600;1.670100;1.656700;1.801500;1.952100;1.852200;1.718100;1.801800;1.701600;1.404600;1.888600;1.385600;1.676800;1.820100;1.616300;1.878800;1.534400;1.664000;1.737300;1.520400;1.693300;1.432700;1.552200;2.073400;1.547600;1.540200;1.792900;1.580900;1.943300;1.437900;1.867200;1.867200;1.631600;1.619400;1.844000;1.620600;1.835700;1.554900;1.594700;1.834500;1.539300;1.345900;1.909400;1.831500;1.737600;1.778600;1.452900;1.640500;1.448600;1.514300;1.440600;1.443700;1.489500;1.309000;1.484000;1.899600;1.453500;1.809800;1.646000;1.437300;1.412200;1.317200;1.445500;1.847900;1.772100;1.771000;1.921900;1.815300;1.835400;1.853800;2.034600;1.671300;1.713800;1.752000;1.549700;1.892600;2.196300;1.530500;1.993700;1.690300;1.886100;2.013600;2.078600;1.563200;1.994000;1.949700;1.920700;1.823200;2.044700;1.677400;1.950900;1.802400;1.757800;1.437300;1.703700;1.921300;1.753800;1.980200;1.870600;2.002200;1.851300;1.898100;1.525600;1.269200;1.974100;1.816800;1.890700;2.033400;1.885800;1.946000;1.710400;1.382900;1.951800;1.991800;1.410400;1.680500;2.183700;1.724500;1.604100;1.765100;1.930700;1.691500;1.556800;1.884900;1.446800;1.881600;1.744100;2.002600
0.550;1.307700;1.384700;1.356900;1.774900;2.045000;1.550600;1.827800;1.815600;1.707100;1.833900;1.558900;1.955800;0.005151;1.761500;2.024300;1.651800;1.631900;1.627300;1.249400;1.777700;1.693000;2.076500;1.663400;1.730300;1.918200;1.600000;1.680000;1.720000;1.800000;1.800000;1.440000;1.506600;1.790500;1.766400;1.687500;1.877000;1.780000;1.560000;1.420000;1.420000;1.540000;3.376300;1.689000;1.321500;1.834200;1.591000;1.374900;1.620000;1.580000;1.585200;1.654200;1.171500;1.611700;1.747100;1.516400;2.023600;1.927700;1.873900;1.716600;1.882500;1.835700;1.656700;1.999200;2.031000;2.004400;1.871500;1.801800;2.125700;1.797500;1.888600;1.663700;1.676800;1.820100;1.785000;2.020300;1.534400;1.916400;1.973800;1.990000;1.866600;1.831100;1.777400;2.148600;1.628900;1.672200;2.027300;1.580900;2.126000;1.604100;1.867200;1.867200;1.796600;1.619400;1.959500;1.877900;1.994600;1.962800;1.921000;1.834500;1.856800;1.464100;1.909400;1.890400;1.841200;1.946900;1.452900;1.640500;1.653000;1.802100;1.657300;1.737300;1.777400;1.565900;1.770900;2.020000;1.856800;1.880900;1.646000;1.437300;1.412200;1.570500;1.697900;1.947500;1.926800;2.000400;1.921900;1.891300;1.934700;1.951500;2.159300;1.863800;2.103400;1.997700;1.642600;2.069500;2.196300;1.697600;2.164200;1.799000;2.086900;2.096100;2.185300;1.563200;2.184700;2.119000;2.142500;1.972300;2.044700;1.843400;1.950900;1.802400;1.942400;1.665800;2.000100;1.921300;1.917900;2.142500;2.055700;2.002200;2.004400;1.997400;1.726600;1.714400;1.991600;2.029700;2.030400;2.086000;1.956100;2.142800;1.710400;1.587900;1.951800;1.991800;1.650600;1.680500;2.183700;1.903000;1.604100;1.765100;2.109200;1.841200;1.749600;1.956100;1.779200;1.881600;1.994300;2.198400
0.560;1.506900;1.827500;1.736700;2.011100;2.045000;1.944800;2.007400;1.978700;1.707100;1.851300;1.734600;1.955800;1.950000;1.953700;2.171200;1.858000;1.631900;1.737700;1.461700;1.872400;1.950300;2.076500;1.935300;2.043500;2.068300;1.580000;1.600000;1.620000;1.780000;1.960000;1.700000;1.866900;1.896500;1.766400;1.792000;2.046500;1.780000;1.580000;1.580000;1.400000;1.600000;;1.864700;1.580600;2.013900;1.745300;1.773700;1.660000;1.460000;1.911500;1.874500;1.491100;2.059100;1.747100;1.698800;2.023600;1.927700;1.979000;1.716600;1.882500;1.835700;2.144600;1.999200;2.136100;2.145300;2.042600;2.172500;2.125700;1.797500;2.051200;1.663700;1.793900;2.049000;1.942100;2.162000;1.675600;2.149800;2.153800;1.990000;1.913000;1.987900;1.777400;2.215500;1.780700;1.672200;2.188300;1.713500;2.291300;1.790800;2.041700;1.987000;1.796600;1.928300;1.959500;2.069500;1.994600;2.013800;1.921000;2.250700;1.856800;1.680800;1.971700;1.890400;1.950600;2.043200;1.990000;1.772500;1.653000;1.802100;1.808500;1.737300;1.854400;1.834800;1.770900;2.120500;1.856800;2.008400;1.994000;1.824100;1.622400;1.797800;1.913700;2.047800;2.102500;2.180100;1.991600;1.968000;2.085400;2.050500;2.159300;1.863800;2.103400;2.163300;1.806100;2.069500;2.227700;1.874200;2.164200;1.958200;2.086900;2.096100;2.185300;1.918500;2.302900;2.210900;2.142500;2.128800;2.202400;1.843400;2.100300;1.936900;1.942400;1.950900;2.000100;2.092700;2.114400;2.310200;2.229900;2.172400;2.004400;1.997400;1.932600;1.714400;1.991600;2.029700;2.076200;2.160500;2.044100;2.352400;2.019400;1.773700;2.125400;2.115900;1.830500;1.824400;2.292200;2.100600;1.688700;2.000400;2.307800;1.910600;1.749600;2.044100;2.007400;1.994300;1.994300;2.356700
0.570;1.891600;1.827500;1.965000;2.011100;2.156300;1.944800;2.110400;2.138800;1.799400;1.960700;1.995500;2.087500;1.950000;2.132100;2.171200;1.858000;1.767600;1.737700;1.673500;2.001900;2.148300;2.294000;2.023900;2.149200;2.236000;1.560000;1.600000;1.720000;2.120000;1.600000;1.720000;1.866900;1.983000;2.045600;1.898100;2.046500;1.820000;1.640000;1.660000;2.260000;1.800000;;2.031900;1.777400;2.084100;1.928000;1.773700;1.800000;2.000000;2.079900;1.874500;1.491100;2.059100;1.968300;1.698800;2.071600;2.188300;2.088400;1.827500;2.101900;2.020900;2.144600;2.365900;2.136100;2.284900;2.042600;2.172500;2.220100;1.994900;2.162400;1.814300;1.957000;2.221000;2.100000;2.162000;1.870900;2.149800;2.153800;2.136100;1.913000;2.019000;2.068500;2.339600;1.780700;1.817400;2.283700;1.893800;2.392400;2.018400;2.229000;2.079900;1.891400;1.928300;2.073100;2.270500;2.118400;2.013800;2.085700;2.250700;1.957300;1.889200;2.090900;2.088100;2.084700;2.043200;1.990000;1.946000;1.989100;1.906000;2.023000;1.956400;1.902600;1.974700;1.904500;2.192000;1.989400;2.157200;1.994000;1.824100;1.873000;2.014800;2.068800;2.182800;2.102500;2.297700;2.134600;2.072500;2.233500;2.050500;2.303800;2.267200;2.223500;2.277500;1.952700;2.407100;2.310200;2.007700;2.485000;2.082000;2.398600;2.285500;2.326400;1.918500;2.302900;2.210900;2.242700;2.262300;2.202400;1.959500;2.162700;2.132400;2.137900;2.234800;2.086900;2.295600;2.256500;2.499400;2.229900;2.353000;2.102200;2.104300;1.932600;1.888900;2.063700;2.111600;2.149800;2.160500;2.153200;2.496300;2.019400;1.947800;2.253400;2.258000;2.082600;1.993100;2.328300;2.327000;1.875500;2.162000;2.415000;1.910600;2.160800;2.187700;2.077100;1.994300;2.136100;2.465500
0.580;2.054500;2.030000;2.069800;2.148600;2.332800;2.075900;2.138800;2.218600;1.870200;1.960700;2.185300;2.257700;2.059100;2.279100;2.382700;2.060000;1.937800;1.879100;1.857400;2.122600;2.219200;2.294000;2.145900;2.187100;2.346600;1.740000;2.060000;1.860000;2.200000;1.720000;1.720000;2.025200;1.983000;2.045600;1.898100;2.360100;1.720000;1.580000;1.640000;2.340000;1.680000;;2.031900;1.966200;2.173100;1.928000;1.871500;1.760000;1.960000;2.079900;2.046900;1.731500;2.165100;1.968300;1.885800;2.139800;2.188300;2.215200;2.018500;2.295000;2.222200;2.276300;2.365900;2.269900;2.454200;2.370700;2.325200;2.292500;2.120800;2.181300;1.999800;2.132100;2.274200;2.100000;2.306600;2.033100;2.238100;2.403100;2.256800;1.998900;2.019000;2.068500;2.339600;2.075300;1.969200;2.367700;2.097600;2.392400;2.239700;2.376200;2.191100;1.962500;2.026700;2.199600;2.388200;2.307500;2.043800;2.229000;2.378400;1.957300;2.100300;2.219500;2.088100;2.084700;2.223200;2.101500;2.103700;1.989100;1.939300;2.150100;1.956400;1.902600;2.169400;2.030700;2.324900;2.128400;2.157200;2.059400;2.000100;2.118300;2.014800;2.068800;2.182800;2.294700;2.297700;2.310900;2.072500;2.233500;2.412900;2.551900;2.267200;2.327700;2.318200;2.133600;2.407100;2.370800;2.007700;2.485000;2.082000;2.398600;2.285500;2.490200;2.067100;2.471300;2.330100;2.402500;2.463600;2.335600;2.104000;2.287300;2.243600;2.316100;2.349700;2.185900;2.412300;2.367700;2.499400;2.242400;2.546500;2.102200;2.247600;2.146800;2.119300;2.138200;2.198400;2.213700;2.397900;2.153200;2.496300;2.181900;1.947800;2.352700;2.402200;2.262000;2.165700;2.423000;2.327000;2.042000;2.244600;2.505800;2.151700;2.160800;2.310900;2.153200;2.027300;2.252800;2.547400
